team,conference,athlete_id,player,category,rushing_car,rushing_yds,rushing_td,rushing_ypc,rushing_long,week,team_rushes,runshare,season_team_rushes,season_rushes,total_runshare,avg_runshare,year,position
Cincinnati,American Athletic,4431339,Evan Prater,rushing,1,6,1,6,6,7,42,0.0238095238095238,439,12,0.0273348519362187,0.0700131087768775,2021,QB
Clemson,ACC,4426430,Taisun Phommachanh,rushing,1,2,0,2,2,7,37,0.027027027027027,448,11,0.0245535714285714,0.0608022308022308,2021,QB
Clemson,ACC,4429020,D.J. Uiagalelei,rushing,11,26,0,2.4,10,7,37,0.297297297297297,448,98,0.21875,0.243144674466758,2021,QB
Colorado,Pac-12,4429149,Brendon Lewis,rushing,5,11,0,2.2,7,7,39,0.128205128205128,438,98,0.223744292237443,0.237612868406441,2021,QB
Colorado State,Mountain West,4243276,Todd Centeio,rushing,11,35,0,3.2,26,7,54,0.203703703703704,515,131,0.254368932038835,0.262812058241467,2021,QB
Duke,ACC,4594444,Jordan Moore,rushing,1,3,0,3,3,7,35,0.0285714285714286,524,44,0.083969465648855,0.095416739007937,2021,QB
Duke,ACC,4360403,Gunnar Holmberg,rushing,3,-5,0,-1.7,2,7,35,0.0857142857142857,524,88,0.16793893129771,0.177449593624121,2021,QB
Duke,ACC,4683423,Riley Leonard,rushing,6,18,0,3,10,7,35,0.17142857142857101,524,47,0.0896946564885496,0.189766503092465,2021,QB
Eastern Michigan,Mid-American,4360056,Ben Bryant,rushing,7,-12,0,-1.7,3,7,26,0.269230769230769,416,83,0.199519230769231,0.217148202095409,2021,QB
Florida,SEC,4429084,Anthony Richardson,rushing,7,37,1,5.3,25,7,35,0.2,465,51,0.109677419354839,0.180738528308861,2021,QB
Florida,SEC,4360230,Emory Jones,rushing,10,16,0,1.6,8,7,35,0.285714285714286,465,133,0.286021505376344,0.290739430643214,2021,QB
Fresno State,Mountain West,4243322,Jake Haener,rushing,3,12,0,4,8,7,42,0.0714285714285714,404,68,0.168316831683168,0.173465434369954,2021,QB
Georgia,SEC,4259553,Stetson Bennett,rushing,3,22,0,7.3,17,7,27,0.111111111111111,480,45,0.09375,0.110684160041485,2021,QB
Georgia Southern,Sun Belt,4361375,Justin Tomlin,rushing,7,14,0,2,7,7,44,0.159090909090909,536,80,0.149253731343284,0.229148318416105,2021,QB
Hawai'i,Mountain West,4709977,Brayden Schager,rushing,4,-41,0,-10.3,0,7,29,0.137931034482759,431,14,0.0324825986078886,0.112134273772205,2021,QB
Indiana,Big Ten,4361025,Jack Tuttle,rushing,5,0,0,0,11,7,36,0.138888888888889,428,16,0.0373831775700935,0.126853415915916,2021,QB
Iowa,Big Ten,4360480,Spencer Petras,rushing,7,-24,0,-3.4,3,7,30,0.233333333333333,477,47,0.0985324947589098,0.132706481522271,2021,QB
Iowa State,Big 12,4361741,Brock Purdy,rushing,3,7,0,2.3,7,7,35,0.0857142857142857,390,80,0.205128205128205,0.20265091265411,2021,QB
Kansas,Big 12,4360900,Jason Bean,rushing,5,14,0,2.8,6,7,33,0.151515151515152,435,92,0.211494252873563,0.245006547105909,2021,QB
Kansas,Big 12,4360331,Miles Kendrick,rushing,3,34,0,11.3,22,7,33,0.0909090909090909,435,13,0.0298850574712644,0.131313131313131,2021,QB
Kansas State,Big 12,4036419,Skylar John Thompson,rushing,7,-11,1,-1.6,11,7,33,0.212121212121212,402,42,0.104477611940299,0.179397128524222,2021,QB
Kent State,Mid-American,4244068,Dustin Crum,rushing,11,-8,1,-0.7,12,7,34,0.323529411764706,597,147,0.246231155778894,0.255676007389507,2021,QB
Kent State,Mid-American,4428439,Collin Schlee,rushing,2,20,0,10,13,7,34,0.0588235294117647,597,18,0.0301507537688442,0.0594155598853151,2021,QB
Kentucky,SEC,4361418,Will Levis,rushing,10,12,0,1.2,7,7,27,0.37037037037037,449,92,0.204899777282851,0.199030193532995,2021,QB
Liberty,FBS Independents,4242512,Malik Willis,rushing,23,157,2,6.8,53,7,49,0.469387755102041,476,189,0.397058823529412,0.401933281902406,2021,QB
Louisiana,Sun Belt,4241556,Levi Lewis,rushing,5,9,1,1.8,7,7,44,0.113636363636364,514,88,0.171206225680934,0.173038997105949,2021,QB
Louisiana Monroe,Sun Belt,4887223,Chandler Rogers,rushing,25,42,0,1.7,12,7,47,0.531914893617021,500,139,0.278,0.277248655011532,2021,QB
Louisiana Tech,Conference USA,4037642,Austin Kendall,rushing,11,20,0,1.8,15,7,28,0.392857142857143,416,59,0.141826923076923,0.273503185629431,2021,QB
LSU,SEC,4685740,Max Johnson,rushing,5,8,0,1.6,6,7,45,0.111111111111111,408,78,0.191176470588235,0.201234915993688,2021,QB
Marshall,Conference USA,4430686,Grant Wells,rushing,6,4,3,0.7,3,7,40,0.15,419,56,0.133651551312649,0.145084527992137,2021,QB
Marshall,Conference USA,4374334,Luke Zban,rushing,5,19,0,3.8,10,7,40,0.125,419,23,0.0548926014319809,0.110903444381705,2021,QB
Memphis,American Athletic,4606194,Seth Henigan,rushing,4,14,0,3.5,7,7,34,0.117647058823529,416,80,0.192307692307692,0.220499327447528,2021,QB
Miami,ACC,4685186,Tyler Van Dyke,rushing,9,36,0,4,14,7,34,0.264705882352941,415,53,0.127710843373494,0.15858391369723,2021,QB
Miami (OH),Mid-American,4363148,AJ Mayer,rushing,4,22,0,5.5,11,7,39,0.102564102564103,405,26,0.0641975308641975,0.131784478880668,2021,QB
Miami (OH),Mid-American,4576189,Aveon Smith,rushing,1,2,0,2,2,7,39,0.0256410256410256,405,4,0.00987654320987654,0.0360745360745361,2021,QB
Michigan State,Big Ten,4430590,Payton Thorne,rushing,7,10,0,1.4,12,7,35,0.2,443,72,0.162528216704289,0.166322382102177,2021,QB
Minnesota,Big Ten,4427740,Cole Kramer,rushing,6,20,0,3.3,9,7,43,0.13953488372093,551,36,0.0653357531760436,0.104328559327051,2021,QB
Minnesota,Big Ten,4240756,Tanner Morgan,rushing,3,-8,0,-2.7,3,7,43,0.0697674418604651,551,53,0.0961887477313975,0.103186770756595,2021,QB
Mississippi State,SEC,4566196,Will Rogers,rushing,9,-41,0,-4.6,11,7,19,0.473684210526316,250,56,0.224,0.244581198658739,2021,QB
Missouri,SEC,4426444,Connor Bazelak,rushing,3,-13,0,-4.3,5,7,30,0.1,427,33,0.0772833723653396,0.101547616634573,2021,QB
Navy,American Athletic,4686164,Tai Lavatai,rushing,17,28,0,1.6,16,7,65,0.261538461538462,645,150,0.232558139534884,0.273007537080667,2021,QB
Navy,American Athletic,4686167,Xavier Arline,rushing,5,-5,0,-1,4,7,65,0.0769230769230769,645,66,0.102325581395349,0.213713342041515,2021,QB
NC State,ACC,4431091,Ben Finley,rushing,1,6,0,6,6,7,34,0.0294117647058824,372,2,0.00537634408602151,0.0308349146110057,2021,QB
NC State,ACC,4361653,Devin Leary,rushing,4,1,0,0.3,2,7,34,0.117647058823529,372,54,0.145161290322581,0.153517581269086,2021,QB
Nebraska,Big Ten,4361182,Adrian Martinez,rushing,8,-17,0,-2.1,4,7,31,0.258064516129032,490,133,0.271428571428571,0.311765535197028,2021,QB
Nevada,Mountain West,4361435,Carson Strong,rushing,3,-32,0,-10.7,0,7,38,0.0789473684210526,306,51,0.166666666666667,0.174158990005672,2021,QB
New Mexico,Mountain West,4710001,CJ Montes,rushing,8,-37,0,-4.6,1,7,36,0.222222222222222,465,25,0.0537634408602151,0.194989106753813,2021,QB
New Mexico,Mountain West,4695616,Isaiah Chavez,rushing,2,-12,0,-6,0,7,36,0.0555555555555556,465,34,0.0731182795698925,0.160561441482494,2021,QB
North Carolina,ACC,4426875,Sam Howell,rushing,17,98,2,5.8,30,7,48,0.354166666666667,484,170,0.351239669421488,0.384244688833564,2021,QB
Northern Illinois,Mid-American,4241965,Rocky Lombardi,rushing,6,-1,1,-0.2,7,7,59,0.101694915254237,594,86,0.144781144781145,0.154808630983753,2021,QB
North Texas,Conference USA,4360163,Austin Aune,rushing,3,-22,0,-7.3,3,7,46,0.0652173913043478,607,71,0.116968698517298,0.117837615409631,2021,QB
North Texas,Conference USA,4361575,Jace Ruder,rushing,1,3,0,3,3,7,46,0.0217391304347826,607,25,0.0411861614497529,0.0925755185501316,2021,QB
Northwestern,Big Ten,4426657,Ryan Hilinski,rushing,3,15,0,5,8,7,48,0.0625,452,23,0.0508849557522124,0.0925397049530784,2021,QB
Ohio,Mid-American,4056052,Armani Rogers,rushing,22,183,2,8.3,99,7,43,0.511627906976744,434,92,0.211981566820276,0.194213640434072,2021,QB
Oklahoma,Big 12,4431611,Caleb Williams,rushing,9,66,1,7.3,41,7,35,0.257142857142857,405,72,0.177777777777778,0.233713275706834,2021,QB
Oklahoma State,Big 12,4361825,Spencer Sanders,rushing,10,20,1,2,15,7,49,0.204081632653061,576,129,0.223958333333333,0.247784230021043,2021,QB
Ole Miss,SEC,4362874,Matt Corral,rushing,30,195,0,6.5,32,7,62,0.483870967741935,534,145,0.271535580524345,0.266070657292853,2021,QB
Oregon,Pac-12,4035312,Anthony Brown,rushing,13,44,1,3.4,11,7,35,0.371428571428571,502,142,0.282868525896414,0.290204352461565,2021,QB
Pittsburgh,ACC,4240703,Kenny Pickett,rushing,12,38,1,3.2,9,7,44,0.272727272727273,493,97,0.196754563894523,0.210449991311164,2021,QB
Purdue,Big Ten,4242974,Austin Burton,rushing,3,10,0,3.3,5,7,33,0.0909090909090909,359,13,0.0362116991643454,0.0549431738935471,2021,QB
Purdue,Big Ten,4361493,Jack Plummer,rushing,5,20,0,4,13,7,33,0.151515151515152,359,27,0.0752089136490251,0.138991008991009,2021,QB
Purdue,Big Ten,4260394,Aidan O'Connell,rushing,2,-2,1,-1,6,7,33,0.0606060606060606,359,22,0.0612813370473538,0.0839075071310398,2021,QB
Rice,Conference USA,4048232,Jake Constantine,rushing,2,-15,0,-7.5,0,7,36,0.0555555555555556,476,30,0.0630252100840336,0.0990458150890928,2021,QB
Rutgers,Big Ten,4431387,Evan Simon,rushing,1,-8,0,-8,0,7,34,0.0294117647058824,471,8,0.0169851380042463,0.0489317220946103,2021,QB
Rutgers,Big Ten,4243539,Noah Vedral,rushing,11,22,0,2,14,7,34,0.323529411764706,471,92,0.195329087048832,0.201219899580281,2021,QB
San Diego State,Mountain West,4572387,Jordon Brookshire,rushing,8,25,0,3.1,8,7,36,0.222222222222222,531,48,0.0903954802259887,0.194919315237553,2021,QB
San Diego State,Mountain West,4037293,Lucas Johnson,rushing,3,-14,0,-4.7,3,7,36,0.0833333333333333,531,47,0.0885122410546139,0.109733522311043,2021,QB
San José State,Mountain West,4570242,Nick Nash,rushing,7,27,0,3.9,16,7,42,0.166666666666667,352,68,0.193181818181818,0.237944565148866,2021,QB
South Alabama,Sun Belt,4038809,Jake Bentley,rushing,6,8,2,1.3,12,7,32,0.1875,439,47,0.107061503416856,0.137732744477339,2021,QB
South Alabama,Sun Belt,4373851,Desmond Trotter,rushing,1,1,0,1,1,7,32,0.03125,439,32,0.0728929384965831,0.167079479959915,2021,QB
South Carolina,SEC,4429079,Luke Doty,rushing,5,-1,0,-0.2,3,7,32,0.15625,416,34,0.0817307692307692,0.214842161067053,2021,QB
Southern Mississippi,Conference USA,4689993,Jake Lange,rushing,4,-14,0,-3.5,4,7,35,0.114285714285714,465,29,0.0623655913978495,0.181077558394632,2021,QB
Southern Mississippi,Conference USA,4432627,Tee Webb,rushing,1,-2,0,-2,0,7,35,0.0285714285714286,465,2,0.0043010752688172,0.0294372294372294,2021,QB
South Florida,American Athletic,4433969,Timmy McClain,rushing,14,24,1,1.7,8,7,31,0.451612903225806,487,123,0.252566735112936,0.286406021315184,2021,QB
Stanford,Pac-12,4685201,Tanner McKee,rushing,11,12,1,1.1,17,7,35,0.314285714285714,325,60,0.184615384615385,0.225910015910016,2021,QB
Syracuse,ACC,4426966,Garrett Shrader,rushing,7,6,1,0.9,4,7,30,0.233333333333333,491,173,0.35234215885947,0.349682185686802,2021,QB
TCU,Big 12,4427105,Max Duggan,rushing,8,45,0,5.6,16,7,37,0.216216216216216,473,105,0.221987315010571,0.25701677981558,2021,QB
Tennessee,SEC,4240858,Hendon Hooker,rushing,23,108,1,4.7,21,7,50,0.46,514,148,0.287937743190661,0.338525009992069,2021,QB
Tennessee,SEC,4360698,Joe Milton,rushing,1,13,0,13,13,7,50,0.02,514,28,0.0544747081712062,0.0721333988623725,2021,QB
Texas,Big 12,4362073,Casey Thompson,rushing,9,-4,0,-0.4,12,7,33,0.272727272727273,457,55,0.12035010940919,0.134903289819874,2021,QB
Texas A&M,SEC,4426847,Zach Calzada,rushing,1,-17,0,-17,0,7,42,0.0238095238095238,418,35,0.0837320574162679,0.106419917563577,2021,QB
Texas State,Sun Belt,4371730,Brady McBride,rushing,10,2,0,0.2,16,7,39,0.256410256410256,443,77,0.173814898419865,0.267821540847857,2021,QB
Texas Tech,Big 12,4259219,Henry Colombi,rushing,6,35,1,5.8,25,7,42,0.142857142857143,392,36,0.0918367346938776,0.144118968226111,2021,QB
Texas Tech,Big 12,4690977,Donovan Smith,rushing,6,37,1,6.2,12,7,42,0.142857142857143,392,51,0.130102040816327,0.199870815541771,2021,QB
Toledo,Mid-American,4427191,Dequan Finn,rushing,25,43,2,1.7,18,7,44,0.568181818181818,440,100,0.227272727272727,0.222959726700115,2021,QB
Troy,Sun Belt,4362723,Gunnar Watson,rushing,1,-2,0,-2,0,7,40,0.025,366,27,0.0737704918032787,0.128854721288629,2021,QB
Tulsa,American Athletic,4362365,Davis Brin,rushing,5,20,0,4,7,7,49,0.102040816326531,484,63,0.130165289256198,0.135429524145609,2021,QB
UAB,Conference USA,4427839,Bryson Lucero,rushing,1,3,0,3,3,7,42,0.0238095238095238,470,1,0.00212765957446809,0.0238095238095238,2021,QB
UAB,Conference USA,4239793,Tyler Johnston III,rushing,3,3,0,1,9,7,42,0.0714285714285714,470,12,0.025531914893617,0.0736666288136876,2021,QB
UAB,Conference USA,4363410,Dylan Hopkins,rushing,2,13,1,6.5,10,7,42,0.0476190476190476,470,80,0.170212765957447,0.191830371326499,2021,QB
UCF,American Athletic,4361329,Joey Gatewood,rushing,8,42,0,5.3,20,7,37,0.216216216216216,426,27,0.0633802816901408,0.0818211684403248,2021,QB
UCF,American Athletic,4597499,Mikey Keene,rushing,2,0,0,0,2,7,37,0.0540540540540541,426,32,0.0751173708920188,0.112379884535038,2021,QB
UCLA,Pac-12,4367178,Dorian Thompson-Robinson,rushing,12,87,1,7.3,22,7,40,0.3,518,130,0.250965250965251,0.283112339380535,2021,QB
UNLV,Mountain West,4362431,Justin Rogers,rushing,2,-6,0,-3,1,7,31,0.0645161290322581,395,25,0.0632911392405063,0.170168960072186,2021,QB
UNLV,Mountain West,4241992,Tate Martell,rushing,1,0,0,0,0,7,31,0.032258064516129,395,5,0.0126582278481013,0.0806451612903226,2021,QB
UNLV,Mountain West,4683451,Cameron Friel,rushing,1,4,0,4,4,7,31,0.032258064516129,395,46,0.116455696202532,0.153337299857243,2021,QB
Utah,Pac-12,4362075,Cameron Rising,rushing,6,59,1,9.8,12,7,36,0.166666666666667,501,63,0.125748502994012,0.145562014425581,2021,QB
Utah,Pac-12,4690972,Ja'Quinden Jackson,rushing,1,-1,0,-1,0,7,36,0.0277777777777778,501,6,0.0119760479041916,0.0569096764748939,2021,QB
Utah State,Mountain West,4036473,Logan Bonner,rushing,6,5,0,0.8,9,7,46,0.130434782608696,520,68,0.130769230769231,0.133117406222097,2021,QB
UTEP,Conference USA,4575668,Gavin Hardison,rushing,3,-4,0,-1.3,5,7,44,0.0681818181818182,452,41,0.0907079646017699,0.112954890773089,2021,QB
UTEP,Conference USA,4362033,Calvin Brownholtz,rushing,6,9,0,1.5,6,7,44,0.136363636363636,452,33,0.0730088495575221,0.0892006172007049,2021,QB
UT San Antonio,Conference USA,4241635,Josh Adkins,rushing,2,7,0,3.5,11,7,38,0.0526315789473684,532,9,0.0169172932330827,0.06359043108191,2021,QB
UT San Antonio,Conference USA,4245186,Frank Harris,rushing,5,47,1,9.4,20,7,38,0.131578947368421,532,105,0.197368421052632,0.202061437079973,2021,QB
Vanderbilt,SEC,4433932,Mike Wright,rushing,16,43,0,2.7,15,7,40,0.4,423,91,0.215130023640662,0.27301814019816,2021,QB
Virginia,ACC,4370775,Brennan Armstrong,rushing,8,34,1,4.3,25,7,33,0.242424242424242,339,97,0.286135693215339,0.324283164317749,2021,QB
Virginia,ACC,4429219,Ira Armstead,rushing,3,0,0,0,7,7,33,0.0909090909090909,339,12,0.0353982300884956,0.122790404040404,2021,QB
Virginia,ACC,4605835,Jay Woolfolk,rushing,5,38,0,7.6,14,7,33,0.151515151515152,339,24,0.0707964601769911,0.202081686429513,2021,QB
Virginia Tech,ACC,4242490,Braxton Burmeister,rushing,9,19,0,2.1,17,7,28,0.321428571428571,483,117,0.242236024844721,0.244785334187352,2021,QB
Washington,Pac-12,4569598,Dylan Morris,rushing,3,-10,1,-3.3,1,7,31,0.0967741935483871,370,46,0.124324324324324,0.131248022790892,2021,QB
Washington State,Pac-12,4697623,Jayden de Laura,rushing,2,-12,0,-6,7,7,27,0.0740740740740741,378,43,0.113756613756614,0.130989543433813,2021,QB
Western Kentucky,Conference USA,4250360,Bailey Zappe,rushing,3,8,0,2.7,4,7,27,0.111111111111111,321,49,0.152647975077882,0.165561658524648,2021,QB
Western Michigan,Mid-American,4362230,Kaleb Eleby,rushing,3,33,1,11,25,7,51,0.0588235294117647,538,82,0.152416356877323,0.159575992189218,2021,QB
Wyoming,Mountain West,4361690,Sean Chambers,rushing,12,51,0,4.3,20,7,33,0.363636363636364,490,72,0.146938775510204,0.247889919110849,2021,QB
Wyoming,Mountain West,4428890,Levi Williams,rushing,1,7,0,7,7,7,33,0.0303030303030303,490,56,0.114285714285714,0.186625943556571,2021,QB
Wisconsin,Big Ten,4426335,Graham Mertz,rushing,5,14,2,2.8,9,7,43,0.116279069767442,524,33,0.0629770992366412,0.0797151831845622,2021,QB
Connecticut,FBS Independents,4362140,Steven Krajewski,rushing,8,24,1,3,20,7,38,0.210526315789474,377,61,0.161803713527851,0.202672443455426,2021,QB
Old Dominion,Conference USA,4430775,Hayden Wolff,rushing,5,-38,0,-7.6,0,7,37,0.135135135135135,475,13,0.0273684210526316,0.0594469106156098,2021,QB
Air Force,Mountain West,4580590,Zachary Larrier,rushing,1,16,0,16,16,8,48,0.0208333333333333,785,12,0.0152866242038217,0.0449267506474677,2021,QB
Air Force,Mountain West,4693814,Haaziq Daniels,rushing,9,50,0,5.6,14,8,48,0.1875,785,140,0.178343949044586,0.202100814927729,2021,QB
Air Force,Mountain West,4571641,Warren Bryan,rushing,7,24,0,3.4,9,8,48,0.145833333333333,785,13,0.0165605095541401,0.0771516653953725,2021,QB
Alabama,SEC,4685720,Bryce Young,rushing,10,42,2,4.2,16,8,49,0.204081632653061,473,71,0.150105708245243,0.153406704764876,2021,QB
Akron,Mid-American,4568336,Zach Gibson,rushing,1,-7,0,-7,0,8,45,0.0222222222222222,432,43,0.099537037037037,0.20002520017733,2021,QB
Akron,Mid-American,4368768,DJ Irons,rushing,25,54,0,2.2,19,8,45,0.555555555555556,432,91,0.210648148148148,0.324238360826172,2021,QB
Appalachian State,Sun Belt,4239994,Chase Brice,rushing,5,34,0,6.8,8,8,41,0.121951219512195,524,65,0.124045801526718,0.130057627493594,2021,QB
Arizona,Pac-12,4430635,Will Plummer,rushing,6,3,0,0.5,11,8,40,0.15,426,60,0.140845070422535,0.178740107360838,2021,QB
Arkansas,SEC,4567149,KJ Jefferson,rushing,3,33,0,11,12,8,41,0.0731707317073171,530,126,0.237735849056604,0.23522696173174,2021,QB
Arkansas,SEC,4429133,Malik Hornsby,rushing,3,1,0,0.3,15,8,41,0.0731707317073171,530,20,0.0377358490566038,0.0793725645839341,2021,QB
Arkansas State,Sun Belt,4361222,Layne Hatcher,rushing,10,4,0,0.4,13,8,35,0.285714285714286,349,50,0.143266475644699,0.155992302764274,2021,QB
Army,FBS Independents,4258447,Christian Anderson,rushing,1,-4,0,-4,0,8,70,0.0142857142857143,670,91,0.135820895522388,0.164946781028988,2021,QB
Army,FBS Independents,4373726,Tyhier Tyler,rushing,15,104,1,6.9,24,8,70,0.214285714285714,670,113,0.16865671641791,0.218971802369512,2021,QB
Army,FBS Independents,4373730,Jabari Laws,rushing,10,13,0,1.3,6,8,70,0.142857142857143,670,20,0.0298507462686567,0.0640840295012059,2021,QB
Ball State,Mid-American,4039210,Drew Plitt,rushing,7,5,0,0.7,6,8,31,0.225806451612903,409,72,0.176039119804401,0.17897781126943,2021,QB
Boston College,ACC,4239939,Dennis Grosel,rushing,7,-18,0,-2.6,2,8,36,0.194444444444444,475,44,0.0926315789473684,0.145540209558363,2021,QB
Bowling Green,Mid-American,4239937,Matt McDonald,rushing,3,11,0,3.7,9,8,27,0.111111111111111,370,80,0.216216216216216,0.226394703604807,2021,QB
Buffalo,Mid-American,4362447,Matt Myers,rushing,1,3,0,3,3,8,49,0.0204081632653061,539,60,0.111317254174397,0.129049465583473,2021,QB
Buffalo,Mid-American,4239714,Kyle Vantrease,rushing,4,25,1,6.3,10,8,49,0.0816326530612245,539,31,0.0575139146567718,0.0700818660044563,2021,QB
BYU,FBS Independents,4373632,Jaren Hall,rushing,8,17,0,2.1,13,8,48,0.166666666666667,445,62,0.139325842696629,0.164951677535807,2021,QB
California,Pac-12,4242408,Chase Garbers,rushing,10,96,0,9.6,38,8,40,0.25,402,104,0.258706467661692,0.275683815781592,2021,QB
Central Michigan,Mid-American,4570259,Daniel Richardson,rushing,1,5,0,5,5,8,29,0.0344827586206897,481,23,0.0478170478170478,0.0715591789336421,2021,QB
Charlotte,Conference USA,4372517,James Foster,rushing,3,-2,0,-0.7,3,8,32,0.09375,436,23,0.0527522935779817,0.133159722222222,2021,QB
Charlotte,Conference USA,4259269,Chris Reynolds,rushing,9,8,0,0.9,13,8,32,0.28125,436,86,0.197247706422018,0.235216026663395,2021,QB
Cincinnati,American Athletic,4239086,Desmond Ridder,rushing,5,6,0,1.2,6,8,22,0.227272727272727,439,100,0.227790432801822,0.230719040494808,2021,QB
Clemson,ACC,4429020,D.J. Uiagalelei,rushing,8,50,1,6.3,18,8,30,0.266666666666667,448,98,0.21875,0.243144674466758,2021,QB
Clemson,ACC,4426430,Taisun Phommachanh,rushing,2,15,0,7.5,17,8,30,0.0666666666666667,448,11,0.0245535714285714,0.0608022308022308,2021,QB
Coastal Carolina,Sun Belt,4427936,Grayson McCall,rushing,8,-3,0,-0.4,5,8,29,0.275862068965517,484,83,0.171487603305785,0.20569834953344,2021,QB
Colorado,Pac-12,4429149,Brendon Lewis,rushing,9,-9,0,-1,14,8,28,0.321428571428571,438,98,0.223744292237443,0.237612868406441,2021,QB
Colorado State,Mountain West,4243276,Todd Centeio,rushing,8,26,0,3.3,17,8,43,0.186046511627907,515,131,0.254368932038835,0.262812058241467,2021,QB
East Carolina,American Athletic,4360131,Holton Ahlers,rushing,11,5,1,0.5,10,8,35,0.314285714285714,475,116,0.244210526315789,0.252725873198009,2021,QB
Eastern Michigan,Mid-American,4360056,Ben Bryant,rushing,6,11,1,1.8,6,8,39,0.153846153846154,416,83,0.199519230769231,0.217148202095409,2021,QB
Florida Atlantic,Conference USA,4258236,Nick Tronti,rushing,2,-2,0,-1,3,8,40,0.05,449,17,0.0378619153674833,0.0700087732882486,2021,QB
Florida Atlantic,Conference USA,4240628,N'Kosi Perry,rushing,10,26,0,2.6,12,8,40,0.25,449,107,0.238307349665924,0.246950085222306,2021,QB
Florida International,Conference USA,4036215,Max Bortenschlager,rushing,8,-35,1,-4.4,1,8,29,0.275862068965517,371,50,0.134770889487871,0.134916967780389,2021,QB
