"","player_name","team","dk_pos","salary","dk_own","slate_size","week","year","dk_pts","fd_pts"
"4473","Ainias Smith","TA&M","WR",7600,0.09,12,2,2021,4.9,3.4
"4474","Tyler Snead","ECU","WR",6500,0.02,12,2,2021,8.5,6
"4475","Taj Harris","SYR","WR",5100,0.11,12,2,2021,20,12.5
"4476","Yo'Heinz Tyler","BALL","WR",4200,0.12,12,2,2021,4.1,3.1
"4477","Keylon Stokes","TLSA","WR",4900,0.05,12,2,2021,3.9,2.9
"4478","Xavier Hutchinson","ISU","WR",6000,0.04,12,2,2021,5.2,3.7
"4479","Shocky Jacques-Louis","PITT","WR",4000,0.01,12,2,2021,1.6,1.1
"4480","Taysir Mack","PITT","WR",4400,0.06,12,2,2021,17,12
"4481","Jeremy Ruckert","OSU","WR",3200,0.01,12,2,2021,6.6,5.1
"4482","Aron Cruickshank","RU","WR",4400,0.01,12,2,2021,6.2,4.2
"4483","Shameen Jones","RU","WR",4000,0,12,2,2021,3.8,2.8
"4484","Kevin Austin Jr.","ND","WR",5800,0.07,12,2,2021,10.3,8.3
"4486","Quentin Johnston","TCU","WR",5100,0.05,12,2,2021,26.5,24
"4489","Michael Mayer","ND","WR",7400,0.07,12,2,2021,27.1,23.6
"4491","Jordan Addison","PITT","WR",7700,0.06,12,2,2021,18.4,15.4
"4493","Caleb Chapman","TA&M","WR",5500,0.02,12,2,2021,1.7,1.2
"4494","JuanCarlos Santana","TLSA","WR",3200,0.02,12,2,2021,10.1,8.1
"4497","Jerjuan Newton","TOL","WR",3000,0,12,2,2021,2.3,1.8
"4498","Sam LaPorta","IOWA","WR",4300,0.05,12,2,2021,3.1,2.6
"4503","Justin Hall","BALL","WR",6300,0.17,12,2,2021,9.5,6.5
"4504","Brenton Strange","PSU","WR",3700,0,12,2,2021,2,1.5
"4507","Justin Shorter","UF","WR",5200,0.01,12,2,2021,4.3,3.3
"4509","Braden Lenzy","ND","WR",4400,0,12,2,2021,5.3,4.3
"4512","C.J. Johnson","ECU","WR",5400,0.02,12,2,2021,3.5,2.5
"4515","Nikko Remigio","CAL","WR",5200,0.01,12,2,2021,10.6,9.1
"4516","Daniel Arias","COL","WR",3200,0,12,2,2021,6.7,5.2
"4517","Sam Crawford Jr.","TLSA","WR",3400,0.01,12,2,2021,8.7,7.2
"4518","Taye Barber","TCU","WR",3500,0,12,2,2021,2.3,1.8
"4520","Bryce Mitchell","TOL","WR",3300,0,12,2,2021,1.7,1.2
"4521","Tyrone Tracy Jr.","IOWA","WR",4600,0,12,2,2021,3.2,2.2
"4524","Avery Davis","ND","WR",4700,0,12,2,2021,5.9,4.4
"4526","Trevon Clark","CAL","WR",4300,0,12,2,2021,23.2,19.2
"4527","Jermaine Burton","UGA","WR",6700,0.01,12,2,2021,18.2,16.7
"4528","Jared Wayne","PITT","WR",5200,0.03,12,2,2021,8.6,7.1
"4529","Troy Franklin","ORE","WR",4700,0,12,2,2021,3.9,2.9
"4531","Jayshon Jackson","BALL","WR",3700,0,12,2,2021,8.2,6.2
"4532","Chase Lane","TA&M","WR",6200,0,12,2,2021,3.9,2.9
"4534","Velus Jones Jr.","TENN","WR",4700,0,12,2,2021,6.1,4.6
"4535","Kekoa Crawford","CAL","WR",4600,0,12,2,2021,5.9,5.4
"4536","Derius Davis","TCU","WR",5000,0,12,2,2021,5.9,4.4
"4538","Jacob Copeland","UF","WR",6400,0.01,12,2,2021,37.5,32
"4540","Bryce Miller","USF","WR",4400,0,12,2,2021,1.6,1.1
"4541","Brennan Presley","OKST","WR",5600,0.08,12,2,2021,7.5,5.5
"4542","Xavier Weaver","USF","WR",4000,0,12,2,2021,8.8,7.8
"4544","Nico Ragaini","IOWA","WR",4200,0,12,2,2021,1,0.5
"4547","Tarique Milton","ISU","WR",4000,0.01,12,2,2021,10.2,9.2
"4548","Nick Muse","SCAR","WR",4100,0.01,12,2,2021,1.6,1.1
"4549","Devin Maddox","TOL","WR",4800,0.02,12,2,2021,25.5,18
"4551","Latrell Williams","USF","WR",3500,0,12,2,2021,6.2,4.2
"4552","Cedric Tillman","TENN","WR",5300,0.03,12,2,2021,3,2.5
"4553","Brenden Rice","COL","WR",3800,0,12,2,2021,3,2
"4554","Jacob Warren","TENN","WR",3000,0,12,2,2021,16.5,14
"4558","Dimitri Stanley","COL","WR",5000,0,12,2,2021,4.9,3.4
"4560","Xzavier Henderson","UF","WR",3300,0,12,2,2021,16.8,14.8
"4562","John FitzPatrick","UGA","WR",3000,0,12,2,2021,1.6,1.1
"4563","Jaxon Smith-Njigba","OSU","WR",4200,0.01,12,2,2021,36.5,30
"4564","Jovani Haskins","RU","WR",3000,0,12,2,2021,12.8,11.3
"4566","Jake Tonges","CAL","WR",3700,0,12,2,2021,8.6,7.1
"4567","Josh Vann","SCAR","WR",3700,0,12,2,2021,19.6,13.1
"4568","Drew Rosi","TOL","WR",3000,0,12,2,2021,1.9,1.4
"4569","Joe Wilkins Jr.","ND","WR",3800,0,12,2,2021,2.4,1.9
"4571","Sharod Johnson","SYR","WR",4700,0,12,2,2021,3.8,2.8
"4573","Arian Smith","UGA","WR",5000,0,12,2,2021,13.1,12.6
"4576","Brady Russell","COL","WR",4500,0,12,2,2021,5,3.5
"4577","Dakereon Joyner","SCAR","WR",4700,0,12,2,2021,13.7,10.2
"4580","Lucas Krull","PITT","WR",3700,0.06,12,2,2021,12.3,10.8
"4581","Hayden Pittman","UAB","WR",3300,0,12,2,2021,3.1,2.1
"4583","Rick Wells","UF","WR",4200,0.03,12,2,2021,3,2.5
"4586","Melquise Stovall","PITT","WR",3000,0,12,2,2021,8.1,7.6
"4587","Jsi Hatfield","ECU","WR",3500,0.01,12,2,2021,16.8,15.8
"4593","Ryan Davis","UAB","WR",3800,0,12,2,2021,3.4,2.4
"4594","Kris Hutson","ORE","WR",3200,0,12,2,2021,4,3.5
"4596","Darren Wilson Jr.","ISU","WR",3100,0,12,2,2021,7.6,6.6
"4597","Josh Johnson","TLSA","WR",3800,0.01,12,2,2021,6.4,4.9
"4598","Isaiah Winstead","TOL","WR",4200,0,12,2,2021,8.4,6.4
"4600","Dylan Koch","BALL","WR",3000,0,12,2,2021,5.1,4.1
"4601","Charlie Jones","IOWA","WR",3000,0,12,2,2021,11.6,10.6
"4602","Jaylon Redd","ORE","WR",4400,0,12,2,2021,4.7,3.7
"4608","David Bell","PUR","WR",7700,0.19,12,3,2021,13.4,9.9
"4610","Garrett Wilson","OSU","WR",6400,0.34,12,3,2021,19,16
"4611","Michael Mayer","ND","WR",7300,0.06,12,3,2021,1.5,1
"4613","Samori Toure","NEB","WR",5600,0.12,12,3,2021,5.7,4.2
"4614","Jaivon Heiligh","C-C","WR",8300,0.05,12,3,2021,19.1,17.1
"4615","Tahj Washington","USC","WR",5000,0.2,12,3,2021,6.1,4.6
"4617","Jaquarii Roberson","WAKE","WR",6800,0.19,12,3,2021,2.1,0.1
"4618","Jayden Reed","MSU","WR",6900,0.04,12,3,2021,12.2,10.7
"4620","Jalen Nailor","MSU","WR",4000,0.14,12,3,2021,24.9,22.4
"4621","Jaxon Smith-Njigba","OSU","WR",5500,0.1,12,3,2021,5.3,4.3
"4622","Drake London","USC","WR",7900,0.09,12,3,2021,45,35.5
"4624","Calvin Jackson Jr.","WSU","WR",4900,0.13,12,3,2021,17.4,13.4
"4626","Key'Shawn Smith","MIA","WR",4400,0.03,12,3,2021,9,7
"4628","Travell Harris","WSU","WR",5500,0.09,12,3,2021,23.9,20.4
"4633","Sam Crawford Jr.","TLSA","WR",3600,0,12,3,2021,9.4,6.9
"4637","Bryce Ford-Wheaton","WVU","WR",4100,0.01,12,3,2021,9.9,9.4
"4638","JuanCarlos Santana","TLSA","WR",3800,0.01,12,3,2021,14.8,11.3
"4639","Ty Fryfogle","IU","WR",5900,0.05,12,3,2021,2.3,1.8
"4640","Dylan Wright","MINN","WR",5400,0.01,12,3,2021,4.9,4.4
"4641","Mike Harley","MIA","WR",6300,0.01,12,3,2021,9.1,7.1
"4643","Milton Wright","PUR","WR",3500,0,12,3,2021,10.7,9.2
"4644","Quian Williams","BUFF","WR",5100,0.08,12,3,2021,4.3,3.3
"4645","Jeremy Ruckert","OSU","WR",3100,0.01,12,3,2021,5,4
"4646","Kyric McGowan","GT","WR",5200,0,12,3,2021,12.2,10.2
"4647","Josh Whyle","CINCY","WR",4200,0.02,12,3,2021,1.4,0.9
"4648","Joseph Ngata","CLEM","WR",6000,0.03,12,3,2021,4.5,3.5
"4649","Tre Turner","VT","WR",5000,0.03,12,3,2021,3.7,2.7
"4651","Winston Wright Jr.","WVU","WR",5700,0.02,12,3,2021,1.6,1.1
"4652","Payne Durham","PUR","WR",6600,0.03,12,3,2021,8.9,5.9
"4653","Omar Manning","NEB","WR",3500,0,12,3,2021,13.2,12.2
"4655","Miles Marshall","IU","WR",3100,0,12,3,2021,2.1,1.6
"4656","Sam James","WVU","WR",5300,0.01,12,3,2021,12.6,11.6
"4657","Isaiah Likely","C-C","WR",4400,0.11,12,3,2021,7.6,7.1
"4658","Jadon Haselwood","OU","WR",5200,0.09,12,3,2021,12.1,9.1
"4662","Austin Stogner","OU","WR",3900,0.01,12,3,2021,1.9,1.4
"4664","Jameson Williams","BAMA","WR",6700,0.06,12,3,2021,10.1,8.1
"4665","John Metchie III","BAMA","WR",7100,0,12,3,2021,10.9,7.9
"4666","Jacob Copeland","UF","WR",5400,0,12,3,2021,2,1.5
"4668","Michael Woods II","OU","WR",4800,0.01,12,3,2021,7.5,5.5
"4670","Gary Bryant Jr.","USC","WR",3600,0.12,12,3,2021,14.6,13.1
"4672","Justyn Ross","CLEM","WR",6200,0.04,12,3,2021,13.1,9.6
"4673","Braden Lenzy","ND","WR",3700,0.01,12,3,2021,5.1,3.6
"4675","Will Mallory","MIA","WR",3600,0.01,12,3,2021,6.6,5.1
"4677","Malachi Carter","GT","WR",4100,0,12,3,2021,8.7,6.7
"4678","A.T. Perry","WAKE","WR",4900,0,12,3,2021,31.5,25
"4679","Kemore Gamble","UF","WR",3000,0,12,3,2021,8.2,5.7
"4681","Kameron Brown","C-C","WR",4500,0,12,3,2021,10.9,9.4
"4682","Camren McDonald","FSU","WR",3300,0,12,3,2021,6.2,4.7
"4683","Tayvion Robinson","VT","WR",4600,0.01,12,3,2021,13.7,12.2
"4685","Daniel Arias","COL","WR",4100,0,12,3,2021,1.8,1.3
"4686","Charleston Rambo","MIA","WR",6100,0.03,12,3,2021,42.6,33.6
"4688","Tre Mosley","MSU","WR",3400,0,12,3,2021,7.7,6.7
"4689","Austin Allen","NEB","WR",3200,0,12,3,2021,10.3,7.3
"4690","Peyton Hendershot","IU","WR",3300,0.01,12,3,2021,18,15
"4691","Jackson Anthrop","PUR","WR",3800,0.02,12,3,2021,16,12.5
"4692","Tyler Scott","CINCY","WR",5300,0.04,12,3,2021,3.7,2.7
"4693","Avery Davis","ND","WR",4000,0,12,3,2021,26,20.5
"4695","Chris Autman-Bell","MINN","WR",5800,0,12,3,2021,11.9,9.9
"4696","Slade Bolden","BAMA","WR",4200,0,12,3,2021,4.9,3.4
"4697","Daniel Jackson","MINN","WR",4400,0,12,3,2021,7.9,5.9
"4698","Alec Pierce","CINCY","WR",4200,0.02,12,3,2021,19,16.5
"4699","Trent Whittemore","UF","WR",3000,0,12,3,2021,7.5,5.5
"4705","D.J. Matthews Jr.","IU","WR",4300,0,12,3,2021,20,14.5
"4706","Marlyn Johnson","BUFF","WR",3900,0,12,3,2021,1.5,1
"4707","Kaleb Smith","VT","WR",3800,0,12,3,2021,11.8,8.8
"4709","Xzavier Henderson","UF","WR",3600,0,12,3,2021,2.8,2.3
"4711","Michael Young Jr.","CINCY","WR",3900,0.01,12,3,2021,7.5,5.5
"4712","Taylor Morin","WAKE","WR",3300,0,12,3,2021,11.1,7.6
"4713","Marvin Mims","OU","WR",7500,0.07,12,3,2021,5.2,4.2
"4716","Keyshawn Helton","FSU","WR",4400,0,12,3,2021,2.2,1.7
"4717","Adonicas Sanders","GT","WR",3100,0,12,3,2021,5,3.5
"4718","Brady Russell","COL","WR",3400,0,12,3,2021,3,2
"4719","Ke'Shawn Williams","WAKE","WR",4100,0,12,3,2021,2.2,1.7
"4720","Greg Latushko","C-C","WR",3000,0,12,3,2021,3.7,2.7
"4721","Ko Kieft","MINN","WR",3000,0,12,3,2021,1.4,0.9
"4722","Mike O'Laughlin","WVU","WR",3400,0,12,3,2021,1.3,0.8
"4723","Broc Thompson","PUR","WR",3300,0,12,3,2021,3.8,2.8
"4727","Darion Williamson","FSU","WR",3000,0,12,3,2021,2,1.5
"4728","Cameron Latu","BAMA","WR",4700,0,12,3,2021,3.9,2.9
"4729","Ontaria Wilson","FSU","WR",4700,0,12,3,2021,18.1,16.6
"4730","Tyler Hunt","MSU","WR",3000,0,12,3,2021,4,3
"4731","Ethan Hall","TLSA","WR",3000,0,12,3,2021,3.9,2.9
"4734","Dominic Johnson","BUFF","WR",3800,0.01,12,3,2021,12.6,9.6
"4735","Brenden Rice","COL","WR",3800,0,12,3,2021,5.5,4
"4736","Frank Ladson Jr.","CLEM","WR",4500,0,12,3,2021,1.5,1
"4737","Dylan Deveney","GT","WR",3000,0,12,3,2021,5.6,3.6
"4739","Braden Galloway","CLEM","WR",3800,0,12,3,2021,1.1,0.6
"4741","Ezra Naylor II","TLSA","WR",3000,0,12,3,2021,13.1,10.6
"4747","Donald Stewart","WAKE","WR",3800,0,12,3,2021,8.1,7.6
"4750","Josh Johnson","TLSA","WR",3300,0,12,3,2021,32.8,25.3
"4751","Drake Stoops","OU","WR",3000,0,12,3,2021,5.1,4.1
"4754","Rick Wells","UF","WR",4000,0,12,3,2021,3.6,3.1
"4757","Tre Tucker","CINCY","WR",3100,0,12,3,2021,4.8,3.3
"4758","Levi Falck","NEB","WR",3000,0,12,3,2021,3,2.5
"4759","Julian Fleming","OSU","WR",3200,0,12,3,2021,1.7,1.2
"4761","JoJo Earle","BAMA","WR",4500,0,12,3,2021,2.8,2.3
"4762","Peje' Harris","GT","WR",3000,0,12,3,2021,1.4,0.9
"4763","Cody Jackson","OU","WR",3500,0,12,3,2021,3.4,2.4
"4767","Zavier Betts","NEB","WR",3000,0,12,3,2021,9.1,7.6
"4769","Isaiah Esdale","WVU","WR",3800,0,12,3,2021,8.6,6.6
"4771","Xavier Restrepo","MIA","WR",3500,0,12,3,2021,1.7,1.2
"4773","Sean Ryan","WVU","WR",4900,0.01,12,3,2021,4.3,3.3
"4776","Jadon Thompson","CINCY","WR",3400,0,12,3,2021,3.1,2.6
"4777","Terry Lockett Jr.","MSU","WR",3000,0,12,3,2021,1.4,0.9
"4779","Chase Penry","COL","WR",3000,0,12,3,2021,2.2,1.7
"4782","Mario Williams","OU","WR",4100,0.23,12,3,2021,5.9,4.4
"4784","Malik McClain","FSU","WR",3000,0,12,3,2021,1.6,1.1
"4789","Khalil Shakir","BSU","WR",7400,0.24,12,4,2021,27.3,20.8
"4790","Deven Thompkins","UTST","WR",8000,0.15,12,4,2021,10,8
"4792","Jaden Walley","MSST","WR",4800,0.19,12,4,2021,2.9,1.9
"4793","Reggie Roberson Jr.","SMU","WR",4500,0.23,12,4,2021,13,11.5
"4795","Kayshon Boutte","LSU","WR",7700,0.21,12,4,2021,24.5,22.5
"4798","Thayer Thomas","NCST","WR",4300,0.01,12,4,2021,12.8,10.3
"4799","Jaray Jenkins","LSU","WR",3200,0.01,12,4,2021,3.5,2.5
"4801","Jaden Williams","BC","WR",3000,0.01,12,4,2021,8.8,7.8
"4802","Cam Johnson","VAND","WR",4700,0.01,12,4,2021,2,1.5
"4803","Makai Polk","MSST","WR",6200,0.12,12,4,2021,21.8,17.8
"4804","Zay Flowers","BC","WR",5600,0.07,12,4,2021,20.2,16.2
"4805","CJ Lewis","BC","WR",3000,0,12,4,2021,7.2,6.2
"4806","Trae Barry","BC","WR",4200,0.04,12,4,2021,2,1.5
"4807","Brandon Bowling","UTST","WR",6900,0.07,12,4,2021,10.2,8.2
"4809","Jalen Wydermyer","TA&M","WR",4300,0.06,12,4,2021,2.8,2.3
"4810","Jamire Calvin","MSST","WR",3300,0.06,12,4,2021,4.1,3.1
"4811","Michael Mayer","ND","WR",5700,0.13,12,4,2021,13.1,9.6
"4813","Rashee Rice","SMU","WR",6300,0.09,12,4,2021,12,10
"4815","Grant Calcaterra","SMU","WR",4900,0.18,12,4,2021,1.9,1.4
"4817","Davis Koetter","BSU","WR",4700,0.03,12,4,2021,4.2,2.7
"4818","Bo Melton","RU","WR",6100,0.04,12,4,2021,6.6,4.6
"4819","Danny Gray","SMU","WR",7100,0.08,12,4,2021,26,21
"4821","Justin McGriff","UTST","WR",3900,0.08,12,4,2021,4.9,3.9
"4823","Erik Ezukanma","TTU","WR",7000,0.06,12,4,2021,12.6,9.1
"4825","Derek Wright","UTST","WR",4200,0.01,12,4,2021,5.4,4.9
"4827","Brock Bowers","UGA","WR",6600,0.05,12,4,2021,22.9,20.9
"4828","Malik Heath","MSST","WR",5900,0.07,12,4,2021,8.1,4.6
"4829","Xavier Worthy","UT","WR",4700,0.05,12,4,2021,36,30.5
"4830","Austin Williams","MSST","WR",4000,0.01,12,4,2021,18.2,15.2
"4831","Ainias Smith","TA&M","WR",6400,0,12,4,2021,5.5,4.5
"4832","Jermaine Burton","UGA","WR",6800,0.03,12,4,2021,8.6,6.6
"4833","R.J. Sneed","BAY","WR",5200,0.07,12,4,2021,8.6,5.6
"4834","Devin Boddie Jr.","VAND","WR",3000,0,12,4,2021,1.2,0.7
"4836","Xavier Hutchinson","ISU","WR",7500,0.02,12,4,2021,8.2,6.2
"4838","Adonai Mitchell","UGA","WR",5200,0.03,12,4,2021,5.8,3.3
"4839","Avery Davis","ND","WR",4600,0.02,12,4,2021,9.5,7.5
"4841","Tyquan Thornton","BAY","WR",4700,0.03,12,4,2021,12.8,11.3
"4842","Dominic Lovett","MIZZ","WR",3900,0,12,4,2021,3.4,2.4
"4845","Mookie Cooper","MIZZ","WR",3000,0.01,12,4,2021,1.3,0.8
"4846","Jake Ferguson","WISC","WR",4500,0.01,12,4,2021,2.1,1.6
"4847","Octavius Evans","BSU","WR",4200,0.01,12,4,2021,4.1,3.1
"4849","Charlie Kolar","ISU","WR",5900,0.02,12,4,2021,12.9,8.9
"4850","Joseph Ngata","CLEM","WR",4400,0.02,12,4,2021,5.6,4.6
"4851","Danny Davis III","WISC","WR",4900,0.01,12,4,2021,11.4,8.9
"4854","Derius Davis","TCU","WR",3900,0.01,12,4,2021,9.7,8.7
"4856","Demond Demas","TA&M","WR",4400,0.07,12,4,2021,3.3,2.3
"4857","Ontaria Wilson","FSU","WR",5100,0,12,4,2021,9.4,6.9
"4858","Billy Bowens","BSU","WR",3200,0,12,4,2021,2.1,1.6
"4861","Ja'Khi Douglas","FSU","WR",5900,0,12,4,2021,1.1,0.6
"4862","Deion Smith","LSU","WR",4000,0.09,12,4,2021,3.9,2.9
"4864","Jordan Whittington","UT","WR",5800,0.04,12,4,2021,20.3,17.8
"4865","Treylon Burks","ARK","WR",6000,0.05,12,4,2021,30.3,24.8
"4866","Marshon Ford","UL","WR",5500,0.07,12,4,2021,11,8
"4867","Drew Estrada","BAY","WR",3000,0,12,4,2021,1.6,1.1
"4868","Cornelius Johnson","MICH","WR",5200,0.02,12,4,2021,5.3,4.3
"4869","Mason Tharp","TTU","WR",4000,0,12,4,2021,1.7,1.2
"4871","Keke Chism","MIZZ","WR",5400,0.02,12,4,2021,13.7,10.2
"4872","Justyn Ross","CLEM","WR",6300,0.03,12,4,2021,27.7,23.7
"4875","Trey Palmer","LSU","WR",6000,0,12,4,2021,12.8,12.3
"4878","Jordan Watkins","UL","WR",4000,0.02,12,4,2021,17.1,14.6
"4879","Chance Luper","MIZZ","WR",4700,0,12,4,2021,4.5,3
"4880","Chris Pierce Jr.","VAND","WR",4100,0.01,12,4,2021,1.6,1.1
"4882","Kendric Pryor","WISC","WR",3800,0,12,4,2021,18.9,15.9
"4883","CT Thomas","BSU","WR",3000,0.02,12,4,2021,6.5,5
"4885","Kevin Austin Jr.","ND","WR",4900,0.02,12,4,2021,25.6,22.6
"4888","JD Spielman","TCU","WR",3000,0,12,4,2021,8.4,6.9
"4893","Taye Barber","TCU","WR",3000,0.01,12,4,2021,25.4,19.9
"4895","Ben Sims","BAY","WR",3800,0,12,4,2021,12.3,11.3
"4896","Braden Smith","UL","WR",5900,0.01,12,4,2021,7.2,5.2
"4897","Aron Cruickshank","RU","WR",4200,0,12,4,2021,7.2,5.2
"4898","Dalton Rigdon","TTU","WR",3000,0,12,4,2021,7.7,6.2
"4900","Trey Cleveland","TTU","WR",3500,0,12,4,2021,3.8,2.8
"4902","Blair Conwright","TCU","WR",5700,0.02,12,4,2021,2.4,1.9
"4905","Shameen Jones","RU","WR",3500,0,12,4,2021,4.4,3.4
"4907","Warren Thompson","ARK","WR",3600,0,12,4,2021,2,1.5
"4908","Andrew Parchment","FSU","WR",4800,0,12,4,2021,19.6,17.1
"4909","Emeka Emezie","NCST","WR",6700,0.01,12,4,2021,34.6,24.6
"4910","Myles Price","TTU","WR",3000,0,12,4,2021,16.9,14.9
"4913","Tarique Milton","ISU","WR",3700,0,12,4,2021,1.1,0.6
"4914","Justin Marshall","UL","WR",3500,0.01,12,4,2021,6.9,3.9
"4916","JJ Hester","MIZZ","WR",4500,0.01,12,4,2021,4.4,3.4
"4917","Josh Johnson","UL","WR",3800,0,12,4,2021,5.7,3.7
"4918","Ladd McConkey","UGA","WR",3000,0,12,4,2021,16.2,14.2
"4920","Tyson Morris","ARK","WR",4600,0,12,4,2021,3.1,2.6
"4921","Devin Carter","NCST","WR",5200,0,12,4,2021,22.4,19.9
"4922","Malik McClain","FSU","WR",3000,0,12,4,2021,5.3,3.8
"4924","Daylen Baldwin","MICH","WR",5500,0,12,4,2021,1.7,1.2
"4926","Camren McDonald","FSU","WR",3700,0,12,4,2021,5,4
"4927","Tauskie Dove","MIZZ","WR",5300,0,12,4,2021,11.9,10.4
"4928","Jack Bech","LSU","WR",5300,0.03,12,4,2021,3.3,2.3
"4932","Porter Rooks","NCST","WR",3100,0,12,4,2021,1.4,0.9
"4934","Carson Terrell","UTST","WR",3400,0,12,4,2021,1.1,0.6
"4939","Joshua Moore","UT","WR",4800,0.01,12,4,2021,5.4,3.9
"4940","Riley Smith","BSU","WR",3000,0,12,4,2021,4.5,3.5
"4942","Jordan Kerley","SMU","WR",3000,0,12,4,2021,9.6,9.1
"4945","Cade Brewer","UT","WR",3300,0,12,4,2021,3,2
"4948","Justin Robinson","UGA","WR",3000,0,12,4,2021,1.6,1.1
"4949","Austin Upshaw","SMU","WR",3700,0,12,4,2021,0.7,0.2
"4954","Braden Lenzy","ND","WR",3800,0,12,4,2021,4.3,3.3
"4959","Kole Taylor","LSU","WR",3400,0,12,4,2021,11.1,10.6
"4961","Brian Thomas Jr.","LSU","WR",3000,0.01,12,4,2021,7.3,5.8
"4964","Christopher Toudle","NCST","WR",3000,0,12,4,2021,2.1,1.6
"4967","Roman Wilson","MICH","WR",3600,0,12,4,2021,4.8,4.3
"4968","Joe Wilkins Jr.","ND","WR",3300,0,12,4,2021,2.8,2.3
"4971","Erick All","MICH","WR",3000,0,12,4,2021,4.3,3.3
"4972","Lideatrick Griffin","MSST","WR",3000,0,12,4,2021,4.8,3.3
"4974","Jaylen Johnson","UGA","WR",3000,0,12,4,2021,0.6,0.1
"4975","Isaiah Washington","RU","WR",3000,0,12,4,2021,3.8,2.8
"4984","Jordan Wilson","FSU","WR",3000,0,12,4,2021,1.6,1.1
"4987","Loic Fouonji","TTU","WR",3000,0,12,4,2021,15.8,14.8
"4991","Chase Allen","ISU","WR",3000,0,12,4,2021,15.9,12.9
"4993","Barrett Banister","MIZZ","WR",3000,0,12,4,2021,15.4,12.9
"4994","Mike Sainristil","MICH","WR",3000,0,12,4,2021,6.1,5.6
"4996","Marcus Washington","UT","WR",3000,0,12,4,2021,3.2,2.7
"4997","Quincy Brown","TCU","WR",3000,0,12,4,2021,1,0.5
"4999","Tyler Harrell","UL","WR",3000,0,12,4,2021,14.5,13.5
"5005","Clay Cundiff","WISC","WR",3000,0,12,4,2021,5.3,4.8
"5006","John FitzPatrick","UGA","WR",3000,0,12,4,2021,3.8,3.3
"5007","Frank Ladson Jr.","CLEM","WR",3300,0,12,4,2021,0.9,0.4
"5017","Joey Luchetti","BC","WR",3000,0,12,4,2021,1.7,1.2
"5029","Jaquarii Roberson","WAKE","WR",5200,0.2,12,5,2021,22.5,16.5
"5031","Elijah Higgins","STAN","WR",4900,0.05,12,5,2021,18.2,15.2
"5032","Dontario Drummond","MISS","WR",7500,0.15,12,5,2021,8.3,6.3
"5033","Mario Williams","OU","WR",5000,0.02,12,5,2021,5.9,4.4
"5035","Braylon Sanders","MISS","WR",4800,0.23,12,5,2021,5.2,4.2
"5036","Drake London","USC","WR",8500,0.1,12,5,2021,31,23.5
"5038","Jahleel Billingsley","BAMA","WR",3600,0.29,12,5,2021,8.7,6.7
"5039","Chris Olave","OSU","WR",7300,0.04,12,5,2021,31.9,26.4
"5040","Brycen Tremayne","STAN","WR",5400,0.08,12,5,2021,13.8,12.3
"5041","JD Spielman","TCU","WR",3300,0.01,12,5,2021,11.6,10.6
"5043","Garrett Wilson","OSU","WR",6900,0.07,12,5,2021,16.1,14.6
"5044","Jermaine Burton","UGA","WR",5400,0.02,12,5,2021,1.5,1
"5045","Jordan Whittington","UT","WR",5500,0.12,12,5,2021,16.9,15.4
"5046","Michael Mayer","ND","WR",5500,0.1,12,5,2021,17.3,13.3
"5048","Tahj Washington","USC","WR",4300,0.02,12,5,2021,7.6,6.1
"5050","Treylon Burks","ARK","WR",5600,0.03,12,5,2021,4,2.5
"5051","Aron Cruickshank","RU","WR",3400,0,12,5,2021,22.2,17.7
"5053","Marshon Ford","UL","WR",4700,0.08,12,5,2021,7.3,5.3
"5054","John Metchie III","BAMA","WR",7100,0.11,12,5,2021,12.5,11
"5055","Keke Chism","MIZZ","WR",5200,0.06,12,5,2021,11.6,9.6
"5057","Chance Luper","MIZZ","WR",3600,0.01,12,5,2021,6.4,4.4
"5058","Winston Wright Jr.","WVU","WR",4800,0,12,5,2021,22.6,15.1
"5059","Jaylon Redd","ORE","WR",3600,0,12,5,2021,3.6,1.1
"5061","Alec Pierce","CINCY","WR",4300,0.05,12,5,2021,23.4,17.4
"5062","Xavier Worthy","UT","WR",6200,0.13,12,5,2021,1.7,1.2
"5064","Dominic Lovett","MIZZ","WR",3500,0,12,5,2021,5.6,4.1
"5065","A.T. Perry","WAKE","WR",6500,0.04,12,5,2021,11.5,10
"5066","Joshua Moore","UT","WR",3800,0.01,12,5,2021,4.3,2.8
"5067","Sam James","WVU","WR",5000,0,12,5,2021,6.5,5.5
"5068","Tauskie Dove","MIZZ","WR",4700,0.01,12,5,2021,10.8,8.8
"5069","Justin Marshall","UL","WR",3400,0.05,12,5,2021,8.6,6.6
"5070","Avery Davis","ND","WR",4200,0.03,12,5,2021,6.9,5.4
"5072","Velus Jones Jr.","TENN","WR",4700,0.01,12,5,2021,20.9,17.4
"5074","Jaxon Smith-Njigba","OSU","WR",5900,0.05,12,5,2021,8.6,7.6
"5075","JJ Hester","MIZZ","WR",3600,0.01,12,5,2021,2.4,1.9
"5076","Kendric Pryor","WISC","WR",4200,0.01,12,5,2021,5.5,4
"5077","Jameson Williams","BAMA","WR",7700,0.06,12,5,2021,11.5,9
"5078","Michael Young Jr.","CINCY","WR",3500,0.02,12,5,2021,7.6,5.6
"5079","Shameen Jones","RU","WR",3200,0,12,5,2021,2.7,1.7
"5080","Jacob Warren","TENN","WR",3300,0.01,12,5,2021,2.3,1.8
"5081","Michael Woods II","OU","WR",5300,0.02,12,5,2021,12.3,10.8
