"","year","week","team","opp_team","implied_total","opp_implied_total"
"10676",2019,4,"Southern Mississippi","Alabama",13.25,49.75
"10677",2019,4,"Houston","Tulane",26.5,30.5
"10678",2019,4,"Georgia State","Texas State",29.75,32.75
"10679",2019,5,"Buffalo","Miami (OH)",25,22.5
"10680",2019,5,"Central Michigan","Western Michigan",23.5,38.5
"10681",2019,5,"Akron","UMass",34,26.5
"10682",2019,5,"Coastal Carolina","Appalachian State",21.75,36.25
"10683",2019,5,"New Mexico","Liberty",32.25,39.75
"10684",2019,5,"Fresno State","New Mexico State",41.75,21.75
"10685",2019,5,"UCLA","Arizona",33,39.5
"10686",2019,5,"UNLV","Wyoming",18.25,26.25
"10687",2019,5,"Cincinnati","Marshall",25.75,21.75
"10688",2019,5,"BYU","Toledo",32.5,31
"10689",2019,5,"East Carolina","Old Dominion",21.75,24.75
"10690",2019,5,"San José State","Air Force",19.5,39
"10691",2019,5,"Duke","Virginia Tech",24.5,27
"10692",2019,5,"USC","Washington",24,36.5
"10693",2019,5,"Houston","North Texas",25.75,33.25
"10694",2019,5,"Navy","Memphis",21.25,32.25
"10695",2019,5,"Ole Miss","Alabama",12.5,50
"10696",2019,5,"Connecticut","UCF",11.5,53.5
"10697",2019,5,"Texas A&M","Arkansas",41.25,18.25
"10698",2019,5,"UTEP","Southern Mississippi",11.5,37
"10699",2019,5,"Northern Illinois","Vanderbilt",22,29.5
"10700",2019,5,"Kansas","TCU",16.75,31.25
"10701",2019,5,"SMU","South Florida",34.5,27.5
"10702",2019,5,"Louisiana","Georgia Southern",29.5,26.5
"10703",2019,5,"Louisiana Tech","Rice",28.75,19.75
"10704",2019,5,"Florida Atlantic","Charlotte",33,30.5
"10705",2019,5,"Mississippi State","Auburn",19.75,27.25
"10706",2019,5,"Kentucky","South Carolina",25.25,28.75
"10707",2019,5,"Wake Forest","Boston College",36.75,32.25
"10708",2019,5,"Washington State","Utah",25.75,30.75
"10709",2019,5,"Arizona State","California",19.25,23.25
"10710",2019,5,"Iowa State","Baylor",29,26.5
"10711",2019,5,"Penn State","Maryland",34.25,27.75
"10712",2019,5,"Hawai'i","Nevada",31,33
"10713",2019,5,"Kansas State","Oklahoma State",28,32
"10714",2019,5,"Minnesota","Purdue",27.5,29.5
"10715",2019,5,"Arkansas State","Troy",26.25,33.25
"10716",2019,5,"Virginia","Notre Dame",18,28.5
"10717",2019,5,"Northwestern","Wisconsin",11.5,34.5
"10718",2019,5,"Clemson","North Carolina",44.25,16.75
"10719",2019,5,"Stanford","Oregon State",29.75,26.25
"10720",2019,5,"UAB","Western Kentucky",25.5,22
"10721",2019,5,"Colorado State","Utah State",22.5,46.5
"10722",2019,5,"Texas Tech","Oklahoma",20.75,47.75
"10723",2019,5,"Rutgers","Michigan",11.25,38.75
"10724",2019,5,"Georgia Tech","Temple",19,28.5
"10725",2019,5,"South Alabama","Louisiana Monroe",22.5,37
"10726",2019,5,"Middle Tennessee","Iowa",13.75,37.25
"10727",2019,5,"Indiana","Michigan State",14.75,28.75
"10728",2019,5,"NC State","Florida State",27.5,34.5
"10729",2019,5,"Ohio State","Nebraska",41.5,24.5
"10730",2019,6,"Boise State","UNLV",40.5,16.5
"10731",2019,6,"Eastern Michigan","Central Michigan",29,25
"10732",2019,6,"Ball State","Northern Illinois",25.5,29.5
"10733",2019,6,"Ohio","Buffalo",28,25
"10734",2019,6,"Western Michigan","Toledo",36.25,37.75
"10735",2019,6,"Arkansas State","Georgia State",37.75,31.25
"10736",2019,6,"Liberty","New Mexico State",33.5,29
"10737",2019,6,"Air Force","Navy",24.75,21.75
"10738",2019,6,"Baylor","Kansas State",24.75,23.75
"10739",2019,6,"Georgia Southern","South Alabama",27.5,17.5
"10740",2019,6,"Iowa","Michigan",22,26
"10741",2019,6,"Troy","Missouri",19.75,45.25
"10742",2019,6,"UMass","Florida International",21.25,49.25
"10743",2019,6,"Western Kentucky","Old Dominion",22.25,19.75
"10744",2019,6,"Vanderbilt","Ole Miss",28.5,35
"10745",2019,6,"Marshall","Middle Tennessee",29.25,24.25
"10746",2019,6,"Northwestern","Nebraska",20.5,28
"10747",2019,6,"UT San Antonio","UTEP",21.75,23.25
"10748",2019,6,"Oklahoma","Kansas",49.5,17.5
"10749",2019,6,"Boston College","Louisville",28.75,32.25
"10750",2019,6,"Oregon State","UCLA",29.5,34
"10751",2019,6,"Texas","West Virginia",36.25,25.75
"10752",2019,6,"Arizona","Colorado",30.5,33
"10753",2019,6,"Memphis","Louisiana Monroe",39.75,23.75
"10754",2019,6,"Maryland","Rutgers",34.75,20.75
"10755",2019,6,"San Diego State","Colorado State",28.25,20.75
"10756",2019,6,"Purdue","Penn State",13.5,42
"10757",2019,6,"Washington","Stanford",32.75,19.25
"10758",2019,6,"Temple","East Carolina",29.25,16.75
"10759",2019,6,"Tulane","Army",22.5,20
"10760",2019,6,"Georgia","Tennessee",37.5,13.5
"10761",2019,6,"Auburn","Florida",25.5,23
"10762",2019,6,"Kent State","Wisconsin",11.75,46.75
"10763",2019,6,"Rice","UAB",16.75,26.75
"10764",2019,6,"Michigan State","Ohio State",16,35
"10765",2019,6,"Virginia Tech","Miami",16,30
"10766",2019,6,"California","Oregon",12.5,34
"10767",2019,6,"Oklahoma State","Texas Tech",35.75,26.75
"10768",2019,6,"New Mexico","San José State",31.75,38.25
"10769",2019,6,"Illinois","Minnesota",22,36
"10770",2019,6,"Bowling Green","Notre Dame",9.5,55
"10771",2019,6,"Pittsburgh","Duke",22.5,26
"10772",2019,6,"Utah State","LSU",22.75,49.75
"10773",2019,6,"South Florida","Connecticut",29.5,19
"10774",2019,6,"North Carolina","Georgia Tech",28.25,18.75
"10775",2019,6,"TCU","Iowa State",21,24
"10776",2019,6,"UCF","Cincinnati",33.75,30.25
"10777",2019,6,"Tulsa","SMU",25.75,37.75
"10778",2019,7,"Miami (OH)","Western Michigan",22.75,34.75
"10779",2019,7,"Ball State","Eastern Michigan",27.5,29.5
"10780",2019,7,"New Mexico State","Central Michigan",23.25,33.25
"10781",2019,7,"Toledo","Bowling Green",45.75,19.25
"10782",2019,7,"Kent State","Akron",36,21.5
"10783",2019,7,"Northern Illinois","Ohio",23.25,27.75
"10784",2019,7,"Georgia State","Coastal Carolina",30.5,34
"10785",2019,7,"Navy","Tulsa",25.5,26.5
"10786",2019,7,"Hawai'i","Boise State",24.5,36
"10787",2019,7,"Georgia Tech","Duke",15,32.5
"10788",2019,7,"Army","Western Kentucky",24.25,19.25
"10789",2019,7,"Old Dominion","Marshall",15,31.5
"10790",2019,7,"Connecticut","Tulane",11.75,45.25
"10791",2019,7,"Florida State","Clemson",17.5,43
"10792",2019,7,"Alabama","Texas A&M",39,22
"10793",2019,7,"Rutgers","Indiana",11.25,38.75
"10794",2019,7,"Arkansas","Kentucky",24,29
"10795",2019,7,"Colorado","Oregon",19.5,42
"10796",2019,7,"USC","Notre Dame",24.75,35.25
"10797",2019,7,"Oklahoma","Texas",44.5,33
"10798",2019,7,"Utah","Oregon State",37.25,22.75
"10799",2019,7,"BYU","South Florida",27.25,22.75
"10800",2019,7,"South Carolina","Georgia",15.75,36.25
"10801",2019,7,"Virginia","Miami",21,23.5
"10802",2019,7,"Colorado State","New Mexico",35.25,31.25
"10803",2019,7,"Middle Tennessee","Florida Atlantic",25.75,37.75
"10804",2019,7,"Iowa State","West Virginia",32,23
"10805",2019,7,"Maryland","Purdue",28,24
"10806",2019,7,"Washington State","Arizona State",31.25,28.75
"10807",2019,7,"North Texas","Southern Mississippi",27.75,30.75
"10808",2019,7,"Memphis","Temple",26.75,23.25
"10809",2019,7,"Michigan State","Wisconsin",15.5,23.5
"10810",2019,7,"Appalachian State","Louisiana",33.5,36
"10811",2019,7,"UMass","Louisiana Tech",16.5,48
"10812",2019,7,"Nebraska","Minnesota",20,27
"10813",2019,7,"Michigan","Illinois",36.75,12.25
"10814",2019,7,"Mississippi State","Tennessee",28.75,23.75
"10815",2019,7,"Cincinnati","Houston",30.25,20.25
"10816",2019,7,"Louisiana Monroe","Texas State",32,28.5
"10817",2019,7,"UAB","UT San Antonio",29.75,17.25
"10818",2019,7,"Washington","Arizona",33,27
"10819",2019,7,"Florida","LSU",20.75,34.75
"10820",2019,7,"Fresno State","Air Force",24,26.5
"10821",2019,7,"San José State","Nevada",28.75,31.75
"10822",2019,7,"UNLV","Vanderbilt",20.5,37
"10823",2019,7,"Wyoming","San Diego State",17.5,21
"10824",2019,7,"Syracuse","NC State",25.75,30.25
"10825",2019,7,"Texas Tech","Baylor",24,34.5
"10826",2019,7,"Charlotte","Florida International",26,31.5
"10827",2019,7,"Penn State","Iowa",23.5,20
"10828",2019,7,"Louisville","Wake Forest",29,36
"10829",2019,7,"Ole Miss","Missouri",21.75,33.75
"10830",2019,8,"Kent State","Ohio",27.75,36.75
"10831",2019,8,"Oregon","Washington",25.5,22.5
"10832",2019,8,"Central Michigan","Bowling Green",32.75,21.25
"10833",2019,8,"Toledo","Ball State",27.5,31
"10834",2019,8,"Northern Illinois","Miami (OH)",24.75,23.25
"10835",2019,8,"Coastal Carolina","Georgia Southern",18,25
"10836",2019,8,"Southern Mississippi","Louisiana Tech",30.75,27.75
"10837",2019,8,"Buffalo","Akron",32.75,15.25
"10838",2019,8,"UTEP","Florida International",13,38
"10839",2019,8,"Army","Georgia State",29.25,25.25
"10840",2019,8,"Western Michigan","Eastern Michigan",35,26
"10841",2019,8,"Nevada","Utah State",19,40
"10842",2019,8,"Minnesota","Rutgers",37.25,8.75
"10843",2019,8,"Purdue","Iowa",15,32.5
"10844",2019,8,"UNLV","Fresno State",18.75,33.25
"10845",2019,8,"Florida State","Wake Forest",36,33
"10846",2019,8,"Old Dominion","UAB",13,29.5
"10847",2019,8,"South Florida","Navy",18.25,33.75
"10848",2019,8,"Boise State","BYU",26,19
"10849",2019,8,"Auburn","Arkansas",38.25,17.75
"10850",2019,8,"Houston","Connecticut",38.5,17.5
"10851",2019,8,"Louisiana","Arkansas State",37.5,31.5
"10852",2019,8,"TCU","Kansas State",24,19.5
"10853",2019,8,"LSU","Mississippi State",39.75,22.25
"10854",2019,8,"Clemson","Louisville",43,19
"10855",2019,8,"UCLA","Stanford",21.5,27
"10856",2019,8,"Ohio State","Northwestern",38.25,11.75
"10857",2019,8,"Pittsburgh","Syracuse",28,24.5
"10858",2019,8,"Wisconsin","Illinois",40.25,11.75
"10859",2019,8,"South Alabama","Troy",19,36.5
"10860",2019,8,"North Carolina","Virginia Tech",31,26.5
"10861",2019,8,"Kansas","Texas",21.75,41.75
"10862",2019,8,"San Diego State","San José State",26.5,19
"10863",2019,8,"Tulsa","Cincinnati",15.5,31.5
"10864",2019,8,"East Carolina","UCF",15.5,50
"10865",2019,8,"Charlotte","Western Kentucky",19.25,28.75
"10866",2019,8,"Arizona State","Utah",15,31
"10867",2019,8,"Temple","SMU",25.75,34.75
"10868",2019,8,"Colorado","Washington State",27.75,41.25
"10869",2019,8,"Kentucky","Georgia",11,34.5
"10870",2019,8,"Tennessee","Alabama",13.5,48.5
"10871",2019,8,"Iowa State","Texas Tech",34,24
"10872",2019,8,"Florida","South Carolina",24,20.5
"10873",2019,8,"Georgia Tech","Miami",14,32
"10874",2019,8,"Michigan","Penn State",19.75,27.25
"10875",2019,8,"Air Force","Hawai'i",35.5,31
"10876",2019,8,"West Virginia","Oklahoma",15.25,48.25
"10877",2019,8,"New Mexico","Wyoming",15.75,33.25
"10878",2019,8,"Rice","UT San Antonio",24,19
"10879",2019,8,"Texas A&M","Ole Miss",30.25,24.25
"10880",2019,8,"Louisiana Monroe","Appalachian State",24.5,41
"10881",2019,8,"Duke","Virginia",20.75,24.25
"10882",2019,8,"Middle Tennessee","North Texas",26.25,33.25
"10883",2019,8,"Tulane","Memphis",29.25,31.75
"10884",2019,8,"Baylor","Oklahoma State",31.5,37
"10885",2019,8,"Missouri","Vanderbilt",38.75,17.75
"10886",2019,8,"Indiana","Maryland",33,26.5
"10887",2019,8,"Arizona","USC",29,39
"10888",2019,8,"Marshall","Florida Atlantic",27.5,31
"10889",2019,8,"NC State","Boston College",29.25,24.75
"10890",2019,8,"Oregon State","California",20.5,30.5
"10891",2019,9,"Appalachian State","South Alabama",39.25,11.75
"10892",2019,9,"Bowling Green","Western Michigan",19.5,46
"10893",2019,9,"Ohio","Ball State",29.25,30.75
"10894",2019,9,"Connecticut","UMass",35.75,26.25
"10895",2019,9,"Akron","Northern Illinois",10.25,32.25
"10896",2019,9,"Central Michigan","Buffalo",22.5,24
"10897",2019,9,"Eastern Michigan","Toledo",24.75,27.25
"10898",2019,9,"Miami (OH)","Kent State",26,28.5
"10899",2019,9,"San Diego State","UNLV",28.5,16.5
"10900",2019,9,"UCF","Temple",36.25,25.25
"10901",2019,9,"California","Utah",7.75,28.75
"10902",2019,9,"Western Kentucky","Marshall",20.25,24.25
"10903",2019,9,"Arizona","Stanford",25.5,28.5
"10904",2019,9,"Penn State","Michigan State",23.25,17.75
"10905",2019,9,"Notre Dame","Michigan",24,22.5
"10906",2019,9,"Nevada","Wyoming",16.25,28.25
"10907",2019,9,"Arizona State","UCLA",29.5,26.5
"10908",2019,9,"Iowa","Northwestern",21.5,14
"10909",2019,9,"North Texas","Charlotte",34,30
"10910",2019,9,"Hawai'i","New Mexico",40.25,30.25
"10911",2019,9,"New Mexico State","Georgia Southern",20,33.5
"10912",2019,9,"Oklahoma","Kansas State",41.25,17.75
"10913",2019,9,"Boston College","Clemson",12,47
"10914",2019,9,"Troy","Georgia State",34,33
"10915",2019,9,"Virginia","Louisville",27.75,23.25
"10916",2019,9,"SMU","Houston",38.75,26.75
"10917",2019,9,"Liberty","Rutgers",25.75,18.25
"10918",2019,9,"Florida Atlantic","Old Dominion",32,18.5
"10919",2019,9,"Arkansas","Alabama",12,44
"10920",2019,9,"Illinois","Purdue",22.75,31.75
"10921",2019,9,"Maryland","Minnesota",22.5,36.5
"10922",2019,9,"Wisconsin","Ohio State",16.25,30.75
"10923",2019,9,"Washington State","Oregon",27.25,41.25
"10924",2019,9,"Miami","Pittsburgh",19.25,23.75
"10925",2019,9,"South Florida","East Carolina",26,25
"10926",2019,9,"South Carolina","Tennessee",24.75,20.75
"10927",2019,9,"Syracuse","Florida State",24,36
"10928",2019,9,"Florida International","Middle Tennessee",29.75,28.75
"10929",2019,9,"Indiana","Nebraska",26.25,28.75
"10930",2019,9,"Louisiana Tech","UTEP",34.25,15.75
"10931",2019,9,"Tulane","Navy",27.25,31.75
"10932",2019,9,"Colorado State","Fresno State",21.75,35.25
"10933",2019,9,"Oklahoma State","Iowa State",26.5,38
"10934",2019,9,"Memphis","Tulsa",34.75,24.75
"10935",2019,9,"Texas Tech","Kansas",35.75,29.75
"10936",2019,9,"USC","Colorado",37.75,27.25
"10937",2019,9,"San José State","Army",22.5,32.5
"10938",2019,9,"Texas","TCU",27.75,29.25
"10939",2019,9,"Auburn","LSU",24,35.5
"10940",2019,9,"Duke","North Carolina",25,27.5
"10941",2019,9,"Missouri","Kentucky",26.75,16.75
"10942",2019,9,"Utah State","Air Force",27.25,31.25
"10943",2019,9,"Southern Mississippi","Rice",30.75,20.75
"10944",2019,9,"Texas State","Arkansas State",24.5,36
"10945",2019,9,"Mississippi State","Texas A&M",19.75,30.25
"10946",2019,10,"Northwestern","Indiana",18,26.5
"10947",2019,10,"Buffalo","Eastern Michigan",25.75,24.75
"10948",2019,10,"Northern Illinois","Central Michigan",24.75,23.75
"10949",2019,10,"Akron","Bowling Green",23,26.5
"10950",2019,10,"Mississippi State","Arkansas",33,26
"10951",2019,10,"Florida Atlantic","Western Kentucky",26.75,24.75
"10952",2019,10,"Texas State","Louisiana",16,39
"10953",2019,10,"UAB","Tennessee",17.75,31.25
"10954",2019,10,"Vanderbilt","South Carolina",18,33
"10955",2019,10,"Boise State","San José State",38,22
"10956",2019,10,"Army","Air Force",13.75,30.75
"10957",2019,10,"Utah","Washington",25.75,22.75
"10958",2019,10,"Georgia Southern","Appalachian State",14.75,29.75
"10959",2019,10,"Ole Miss","Auburn",18.25,35.25
"10960",2019,10,"NC State","Wake Forest",26.25,33.75
"10961",2019,10,"Rutgers","Illinois",15.25,33.75
"10962",2019,10,"Houston","UCF",25,47
"10963",2019,10,"Old Dominion","Florida International",15,32.5
"10964",2019,10,"Troy","Coastal Carolina",31.25,29.25
"10965",2019,10,"Kansas State","Kansas",29.25,24.75
"10966",2019,10,"UNLV","Colorado State",28,35.5
"10967",2019,10,"Nebraska","Purdue",30.5,26.5
"10968",2019,10,"Liberty","UMass",47.75,24.25
"10969",2019,10,"UTEP","North Texas",17.75,40.25
"10970",2019,10,"Oregon State","Arizona",33.75,38.25
"10971",2019,10,"Boston College","Syracuse",28,31
"10972",2019,10,"West Virginia","Baylor",19,38
"10973",2019,10,"Michigan","Maryland",39.5,18
"10974",2019,10,"Tulsa","Tulane",24.75,34.75
"10975",2019,10,"Oregon","USC",31.5,28
"10976",2019,10,"UT San Antonio","Texas A&M",8.5,46.5
"10977",2019,10,"Virginia","North Carolina",24.5,23.5
"10978",2019,10,"Fresno State","Hawai'i",33.75,35.75
"10979",2019,10,"SMU","Memphis",32.25,38.75
"10980",2019,10,"Marshall","Rice",29.75,18.25
"10981",2019,10,"Pittsburgh","Georgia Tech",26.75,17.25
"10982",2019,10,"New Mexico","Nevada",27.25,30.75
"10983",2019,10,"Virginia Tech","Notre Dame",20.75,38.25
"10984",2019,10,"Cincinnati","East Carolina",36.75,11.75
"10985",2019,10,"BYU","Utah State",24,27
"10986",2019,10,"Georgia","Florida",27,20.5
"10987",2019,10,"TCU","Oklahoma State",29.75,28.75
"10988",2019,10,"Navy","Connecticut",40.25,14.75
"10989",2019,10,"Arkansas State","Louisiana Monroe",35,34
"10990",2019,10,"Colorado","UCLA",28.5,35.5
"10991",2019,10,"Middle Tennessee","Charlotte",35,30
"10992",2019,10,"Miami","Florida State",23.5,26.5
"10993",2019,11,"New Mexico State","Ole Miss",18,46.5
"10994",2019,11,"Kent State","Toledo",28.5,34
"10995",2019,11,"South Alabama","Texas State",17,24
"10996",2019,11,"Utah State","Fresno State",27,32
"10997",2019,11,"Clemson","NC State",44.25,10.25
"10998",2019,11,"East Carolina","SMU",25.5,48.5
"10999",2019,11,"Miami (OH)","Ohio",25.25,32.25
"11000",2019,11,"UAB","Southern Mississippi",21.25,28.25
"11001",2019,11,"UCF","Tulsa",42.75,25.75
"11002",2019,11,"Liberty","BYU",22,39
"11003",2019,11,"San José State","Hawai'i",35.5,43
"11004",2019,11,"Iowa","Wisconsin",14.5,22
"11005",2019,11,"Iowa State","Oklahoma",27.25,41.75
"11006",2019,11,"Georgia Southern","Troy",29.75,27.25
"11007",2019,11,"Wyoming","Boise State",16.5,32.5
"11008",2019,11,"Louisville","Miami",21.25,27.75
"11009",2019,11,"Stanford","Colorado",30.75,26.75
"11010",2019,11,"Illinois","Michigan State",16.25,31.75
"11011",2019,11,"Georgia State","Louisiana Monroe",40,37.5
"11012",2019,11,"Charlotte","UTEP",33.25,21.75
"11013",2019,11,"Louisiana","Coastal Carolina",36.25,22.25
"11014",2019,11,"Missouri","Georgia",14.75,33.25
"11015",2019,11,"Notre Dame","Duke",28.75,21.75
"11016",2019,11,"UMass","Army",12.75,47.25
"11017",2019,11,"Appalachian State","South Carolina",22.25,28.75
"11018",2019,11,"Baylor","TCU",25,24
"11019",2019,11,"Penn State","Minnesota",27.75,21.25
"11020",2019,11,"UT San Antonio","Old Dominion",19.25,22.25
"11021",2019,11,"Nevada","San Diego State",11.25,28.25
"11022",2019,11,"North Texas","Louisiana Tech",33,38.5
"11023",2019,11,"Georgia Tech","Virginia",14.75,30.75
"11024",2019,11,"Wake Forest","Virginia Tech",32,29
"11025",2019,11,"Vanderbilt","Florida",11.75,38.25
"11026",2019,11,"USC","Arizona State",29.5,24.5
"11027",2019,11,"Washington","Oregon State",37.75,27.25
"11028",2019,11,"Ball State","Western Michigan",28.75,35.25
"11029",2019,11,"Texas Tech","West Virginia",29.25,26.75
"11030",2019,11,"Florida State","Boston College",31.75,32.75
"11031",2019,11,"Florida International","Florida Atlantic",24,35.5
"11032",2019,11,"Temple","South Florida",25.5,24.5
"11033",2019,11,"Western Kentucky","Arkansas",26,25
"11034",2019,11,"Kansas State","Texas",25,32.5
"11035",2019,11,"Maryland","Ohio State",11.75,54.25
"11036",2019,11,"Purdue","Northwestern",19,20
"11037",2019,11,"Connecticut","Cincinnati",9.5,43
"11038",2019,11,"LSU","Alabama",30.25,35.25
"11039",2019,11,"Tennessee","Kentucky",20,22
"11040",2019,11,"Washington State","California",30,21.5
"11041",2019,12,"Appalachian State","Georgia State",38,23
"11042",2019,12,"Louisiana Monroe","Georgia Southern",25.5,32
"11043",2019,12,"UTEP","UAB",14.25,28.75
"11044",2019,12,"Coastal Carolina","Arkansas State",23.25,37.25
"11045",2019,12,"Kentucky","Vanderbilt",26,17
"11046",2019,12,"Central Michigan","Ball State",28.75,30.75
"11047",2019,12,"Hawai'i","UNLV",39.5,33
"11048",2019,12,"Louisiana","South Alabama",40,12.5
"11049",2019,12,"South Carolina","Texas A&M",19.25,29.75
"11050",2019,12,"Virginia Tech","Georgia Tech",28.75,22.75
"11051",2019,12,"Michigan State","Michigan",15,28.5
"11052",2019,12,"Memphis","Houston",40.25,31.25
"11053",2019,12,"Troy","Texas State",36,29
"11054",2019,12,"Eastern Michigan","Akron",31,14
"11055",2019,12,"North Carolina","Pittsburgh",22.5,26.5
"11056",2019,12,"Georgia","Auburn",22.75,19.75
"11057",2019,12,"Indiana","Penn State",20,35
"11058",2019,12,"New Mexico","Boise State",15.75,43.25
"11059",2019,12,"Minnesota","Iowa",20.75,23.75
"11060",2019,12,"Florida","Missouri",28.75,22.25
"11061",2019,12,"Oklahoma","Baylor",39.75,29.75
"11062",2019,12,"Stanford","Washington State",27.25,38.75
"11063",2019,12,"Arizona State","Oregon State",28.5,27.5
"11064",2019,12,"Texas","Iowa State",28.75,35.75
"11065",2019,12,"Ohio State","Rutgers",57.5,5.5
"11066",2019,12,"Alabama","Mississippi State",40,21
"11067",2019,12,"Western Michigan","Ohio",31,32.5
"11068",2019,12,"Wake Forest","Clemson",12,47
"11069",2019,12,"Wyoming","Utah State",23.5,27.5
"11070",2019,12,"Bowling Green","Miami (OH)",15.5,32.5
"11071",2019,12,"LSU","Ole Miss",43.5,22.5
"11072",2019,12,"Navy","Notre Dame",24,31.5
"11073",2019,12,"Kansas","Oklahoma State",26.25,43.75
"11074",2019,12,"Buffalo","Kent State",30.25,24.25
"11075",2019,12,"Louisiana Tech","Marshall",23.75,30.25
