"","player_name","team_name","dk_pos","salary","dk_own","slate_size","week"
"2140","Donny Navarro","IL","WR","$3,700","0%","14","Week 10, 2020"
"2141","Trent Whittemore","UF","WR","$3,200","0%","14","Week 10, 2020"
"2142","Rakim Jarrett","UMD","WR","$3,800","1%","14","Week 10, 2020"
"2143","Daniel Jackson","MINN","WR","$3,200","0%","14","Week 10, 2020"
"2144","Dameon Pierce","UF","RB","$4,600","1%","14","Week 10, 2020"
"2145","Landon Wolf","OKST","WR","$3,700","0%","14","Week 10, 2020"
"2146","Bijan Robinson","UT","RB","$4,500","5%","14","Week 10, 2020"
"2147","Tony Mathis Jr.","WVU","RB","$3,200","0%","14","Week 10, 2020"
"2148","Phillip Brooks","KSU","WR","$3,700","0%","14","Week 10, 2020"
"2149","Nay'Quan Wright","UF","RB","$3,200","0%","14","Week 10, 2020"
"2150","Trenton Gillison","MSU","WR","$3,300","0%","14","Week 10, 2020"
"2151","Demetris Robertson","UGA","WR","$3,200","0%","14","Week 10, 2020"
"2152","Sean Ryan","WVU","WR","$3,000","0%","14","Week 10, 2020"
"2153","Tre Tucker","CINCY","WR","$4,400","0%","14","Week 10, 2020"
"2154","Luke Grimm","KU","WR","$3,000","0%","14","Week 10, 2020"
"2155","Peny Boone","UMD","RB","$3,000","0%","14","Week 10, 2020"
"2156","Travis Koontz","TTU","WR","$3,400","0%","14","Week 10, 2020"
"2157","Eli Pancol","DUKE","WR","$3,500","0%","14","Week 10, 2020"
"2158","T.J. Banks","WVU","WR","$3,100","0%","14","Week 10, 2020"
"2159","Josh Henderson","UNC","RB","$3,000","0%","14","Week 10, 2020"
"2160","John Holcomb","TTU","WR","$3,000","0%","14","Week 10, 2020"
"2161","Garrett Walston","UNC","WR","$3,000","0%","14","Week 10, 2020"
"2162","Keyvone Lee","PSU","RB","$3,900","0%","14","Week 10, 2020"
"2163","Cade Brewer","UT","WR","$3,300","0%","14","Week 10, 2020"
"2164","Reese Smith","WVU","WR","$3,200","0%","14","Week 10, 2020"
"2165","Harry Trotter","KSU","RB","$3,600","0%","14","Week 10, 2020"
"2166","Josh Downs","UNC","WR","$3,200","0%","14","Week 10, 2020"
"2167","Ivory Kelly-Martin","IOWA","RB","$3,000","0%","14","Week 10, 2020"
"2168","Jake Marwede","DUKE","WR","$3,200","0%","14","Week 10, 2020"
"2169","Kyron Cumby","IL","WR","$3,000","0%","14","Week 10, 2020"
"2170","Jordan Waters","DUKE","RB","$3,000","0%","14","Week 10, 2020"
"2171","Kendall Milton","UGA","RB","$3,100","0%","14","Week 10, 2020"
"2172","Malik Davis","UF","RB","$4,000","0%","14","Week 10, 2020"
"2173","A.J. Henning","MICH","WR","$3,000","0%","14","Week 10, 2020"
"2174","Dee Anderson","OKST","WR","$3,000","0%","14","Week 10, 2020"
"2175","Kai Money","UT","WR","$3,000","0%","14","Week 10, 2020"
"2176","Marcus Major","OU","RB","$3,200","0%","14","Week 10, 2020"
"2177","Mulbah Car","UH","RB","$4,300","0%","14","Week 10, 2020"
"2178","Javon Swinton","IU","WR","$3,200","0%","14","Week 10, 2020"
"2179","Daimarqua Foster","TCU","RB","$3,000","0%","14","Week 10, 2020"
"2180","Mike Sainristil","MICH","WR","$3,100","0%","14","Week 10, 2020"
"2181","Brenton Strange","PSU","WR","$3,000","0%","14","Week 10, 2020"
"2182","John Stephens Jr.","TCU","WR","$3,000","0%","14","Week 10, 2020"
"2183","Daniel George","PSU","WR","$3,400","0%","14","Week 10, 2020"
"2184","Loic Fouonji","TTU","WR","$3,000","0%","14","Week 10, 2020"
"2185","Chadarius Townsend","TTU","RB","$3,800","0%","14","Week 10, 2020"
"2186","Chase Brown","IL","RB","$3,700","1%","14","Week 10, 2020"
"2187","Sammy Wheeler","KSU","WR","$3,000","0%","14","Week 10, 2020"
"2188","Marcus Washington","UT","WR","$3,200","0%","14","Week 10, 2020"
"2189","Marquez Stevenson","UH","WR","$7,500","0%","14","Week 10, 2020"
"2190","Daniel Imatorbhebhe","IL","WR","$4,500","2%","14","Week 10, 2020"
"2191","Justin Shorter","UF","WR","$3,400","0%","14","Week 10, 2020"
"2192","Kelan Walker","UH","RB","$3,000","0%","14","Week 10, 2020"
"2193","Mike O'Laughlin","WVU","WR","$3,200","0%","14","Week 10, 2020"
"2194","Christian Trahan","UH","WR","$3,100","0%","14","Week 10, 2020"
"2195","Emari Demercado","TCU","RB","$3,300","0%","14","Week 10, 2020"
"2196","Bryson Smith","UH","WR","$3,000","1%","14","Week 10, 2020"
"2197","Micah Cooper","OKST","RB","$3,000","0%","14","Week 10, 2020"
"2198","Damond Philyaw-Johnson","DUKE","WR","$3,300","0%","14","Week 10, 2020"
"2199","Darryl Jones","UMD","WR","$3,200","0%","14","Week 10, 2020"
"2200","Keyon Mozee","KSU","RB","$3,000","0%","14","Week 10, 2020"
"2201","Curtis Hodges","ASU","WR","$3,000","0%","14","Week 10, 2020"
"2202","Te'Vailance Hunt","TCU","WR","$3,000","0%","14","Week 10, 2020"
"2203","Brian Cobbs","UMD","WR","$3,300","0%","14","Week 10, 2020"
"2204","Leonard Taylor","CINCY","WR","$3,000","0%","14","Week 10, 2020"
"2205","Ezra Naylor II","KU","WR","$3,000","0%","14","Week 10, 2020"
"2206","Casey Washington","IL","WR","$3,400","0%","14","Week 10, 2020"
"2207","Xzavier Henderson","UF","WR","$3,000","0%","14","Week 10, 2020"
"2208","Erick All","MICH","WR","$3,600","0%","14","Week 10, 2020"
"2209","Kemore Gamble","UF","WR","$3,000","0%","14","Week 10, 2020"
"2210","Ali Jennings","WVU","WR","$3,000","0%","14","Week 10, 2020"
"2211","Tarik Black","UT","WR","$3,300","0%","14","Week 10, 2020"
"2212","Darnell Washington","UGA","WR","$3,200","0%","14","Week 10, 2020"
"2213","Rontavius Groves","UNC","WR","$3,000","0%","14","Week 10, 2020"
"2214","Bryce Witham","MINN","WR","$3,000","0%","14","Week 10, 2020"
"2215","Seth Green","MINN","WR","$3,300","0%","14","Week 10, 2020"
"2216","Isaiah Esdale","WVU","WR","$3,000","0%","14","Week 10, 2020"
"2217","Jacardia Wright","KSU","RB","$3,000","0%","14","Week 10, 2020"
"2218","Matt Landers","UGA","WR","$3,300","0%","14","Week 10, 2020"
"2219","Sam Brown","WVU","WR","$3,000","0%","14","Week 10, 2020"
"2220","Erik Krommenhoek","USC","WR","$3,600","0%","14","Week 10, 2020"
"2221","Dalton Rigdon","TTU","WR","$3,600","0%","14","Week 10, 2020"
"2222","Velton Gardner","KU","RB","$4,600","0%","14","Week 10, 2020"
"2223","Theo Howard","OU","WR","$3,500","1%","14","Week 10, 2020"
"2224","Jadon Thompson","CINCY","WR","$3,000","0%","14","Week 10, 2020"
"2225","Brevyn Spann-Ford","MINN","WR","$3,000","0%","14","Week 10, 2020"
"2226","Drake Stoops","OU","WR","$3,700","0%","14","Week 10, 2020"
"2227","John FitzPatrick","UGA","WR","$3,000","0%","14","Week 10, 2020"
"2228","Mikel Barkley","TCU","WR","$3,000","0%","14","Week 10, 2020"
"2229","Marcus Rosemy-Jacksaint","UGA","WR","$3,000","0%","14","Week 10, 2020"
"2230","Daniel Hishaw Jr.","KU","RB","$3,100","0%","14","Week 10, 2020"
"2231","Chandler Smith","UH","RB","$3,400","0%","14","Week 10, 2020"
"2232","Derius Davis","TCU","WR","$3,200","0%","14","Week 10, 2020"
"2233","Jordan Jones","CINCY","WR","$3,000","0%","14","Week 10, 2020"
"2234","D.J. Render","KSU","WR","$3,000","0%","14","Week 10, 2020"
"2235","Mason Fairchild","KU","WR","$3,000","0%","14","Week 10, 2020"
"2236","Shaun Beyer","IOWA","WR","$3,000","0%","14","Week 10, 2020"
"2237","Dezmon Jackson","OKST","RB","$3,000","0%","14","Week 10, 2020"
"2238","Jakari Norwood","IL","RB","$3,000","0%","14","Week 10, 2020"
"2239","Iverson Clement","UF","RB","$3,000","0%","14","Week 10, 2020"
"2240","Darrell Harding Jr.","DUKE","WR","$3,200","0%","14","Week 10, 2020"
"2241","Dennis Smith","DUKE","WR","$3,200","0%","14","Week 10, 2020"
"2242","Luke Ford","IL","WR","$3,000","0%","14","Week 10, 2020"
"2243","Jacolby Hewitt","IU","WR","$3,000","0%","14","Week 10, 2020"
"2244","Landry Weber","KSU","WR","$3,000","0%","14","Week 10, 2020"
"2245","Tyler Baylor","UMD","WR","$3,000","0%","14","Week 10, 2020"
"2246","Ben Mason","MICH","RB","$3,200","0%","14","Week 10, 2020"
"2247","Cole McGowan","UH","WR","$3,000","0%","14","Week 10, 2020"
"2248","Kamari Morales","UNC","WR","$3,000","0%","14","Week 10, 2020"
"2249","Clay Geary","MINN","WR","$3,000","0%","14","Week 10, 2020"
"2250","Nicky Dalmolin","DUKE","WR","$3,000","0%","14","Week 10, 2020"
"2251","Isaiah Jacobs","UMD","RB","$3,000","0%","14","Week 10, 2020"
"2252","Brayden Liebrock","UT","WR","$3,000","0%","14","Week 10, 2020"
"2253","Charles Finley","WVU","WR","$3,000","0%","14","Week 10, 2020"
"2254","Sam Howell","UNC","QB","$8,000","19%","14","Week 11, 2020"
"2255","Michael Carter","UNC","RB","$6,100","39%","14","Week 11, 2020"
"2256","Maurice Burkley","UL","RB","$3,500","0%","14","Week 11, 2020"
"2257","Brennan Armstrong","UV","QB","$6,500","0%","14","Week 11, 2020"
"2258","Kedon Slovis","USC","QB","$8,600","0%","14","Week 11, 2020"
"2259","Parker Washington","PSU","WR","$4,400","10%","14","Week 11, 2020"
"2260","Amon-Ra St. Brown","USC","WR","$6,700","0%","14","Week 11, 2020"
"2261","Luke McCaffrey","NEB","QB","$5,200","4%","14","Week 11, 2020"
"2262","Javonte Williams","UNC","RB","$9,500","20%","14","Week 11, 2020"
"2263","Erik Ezukanma","TTU","WR","$5,100","0%","14","Week 11, 2020"
"2264","Tyler Vaughns","USC","WR","$5,200","0%","14","Week 11, 2020"
"2265","Dez Fitzpatrick","UL","WR","$4,400","0%","14","Week 11, 2020"
"2266","Michael Penix Jr.","IU","QB","$7,200","9%","14","Week 11, 2020"
"2267","Ian Book","ND","QB","$7,000","0%","14","Week 11, 2020"
"2268","Vavae Malepeai","USC","RB","$4,900","0%","14","Week 11, 2020"
"2269","Drake London","USC","WR","$5,800","0%","14","Week 11, 2020"
"2270","D'Eriq King","MIA","QB","$9,300","19%","14","Week 11, 2020"
"2271","Brenden Knox","MRSHL","RB","$8,500","45%","14","Week 11, 2020"
"2272","Raheem Blackshear","VT","RB","$3,400","25%","14","Week 11, 2020"
"2273","Hendon Hooker","VT","QB","$9,700","10%","14","Week 11, 2020"
"2274","Leddie Brown","WVU","RB","$7,900","5%","14","Week 11, 2020"
"2275","Tahj Brooks","TTU","RB","$3,000","0%","14","Week 11, 2020"
"2276","Dyami Brown","UNC","WR","$7,100","8%","14","Week 11, 2020"
"2277","Marshon Ford","UL","WR","$4,000","0%","14","Week 11, 2020"
"2278","Ty Fryfogle","IU","WR","$4,700","19%","14","Week 11, 2020"
"2279","Dazz Newsome","UNC","WR","$4,300","7%","14","Week 11, 2020"
"2280","Terrell Jana","UV","WR","$4,900","0%","14","Week 11, 2020"
"2281","Brevin Jordan","MIA","WR","$4,600","7%","14","Week 11, 2020"
"2282","Jaquarii Roberson","WAKE","WR","$4,900","11%","14","Week 11, 2020"
"2283","T.J. Vasher","TTU","WR","$4,000","0%","14","Week 11, 2020"
"2284","Stevie Scott III","IU","RB","$7,200","11%","14","Week 11, 2020"
"2285","Tre Turner","VT","WR","$4,500","8%","14","Week 11, 2020"
"2286","Ricky White","MSU","WR","$4,500","4%","14","Week 11, 2020"
"2287","Phil Jurkovec","BC","QB","$5,400","0%","14","Week 11, 2020"
"2288","Wan'Dale Robinson","NEB","WR","$5,000","8%","14","Week 11, 2020"
"2289","Pat Freiermuth","PSU","WR","$4,600","6%","14","Week 11, 2020"
"2290","Malik Cunningham","UL","QB","$8,100","0%","14","Week 11, 2020"
"2291","Xavier Gaines","MRSHL","WR","$3,900","3%","14","Week 11, 2020"
"2292","Jalen Mitchell","UL","RB","$3,000","0%","14","Week 11, 2020"
"2293","Charlie Brewer","BAY","QB","$6,200","0%","14","Week 11, 2020"
"2294","Corey Gammage","MRSHL","WR","$4,700","1%","14","Week 11, 2020"
"2295","Peyton Hendershot","IU","WR","$4,300","4%","14","Week 11, 2020"
"2296","Sean Clifford","PSU","QB","$8,300","6%","14","Week 11, 2020"
"2297","KeSean Carter","TTU","WR","$4,800","0%","14","Week 11, 2020"
"2298","Khalil Herbert","VT","RB","$8,700","3%","14","Week 11, 2020"
"2299","Max Duggan","TCU","QB","$6,800","1%","14","Week 11, 2020"
"2300","Boobie Curry","ARIZ","WR","$3,300","0%","14","Week 11, 2020"
"2301","Emery Simmons","UNC","WR","$3,500","3%","14","Week 11, 2020"
"2302","Jarret Doege","WVU","QB","$6,100","1%","14","Week 11, 2020"
"2303","Jarrin Pierce","MTSU","WR","$3,800","8%","14","Week 11, 2020"
"2304","Donavon Greene","WAKE","WR","$4,100","7%","14","Week 11, 2020"
"2305","Javon McKinley","ND","WR","$4,200","0%","14","Week 11, 2020"
"2306","Grant Gunnell","ARIZ","QB","$5,700","0%","14","Week 11, 2020"
"2307","Jalen Nailor","MSU","WR","$5,300","6%","14","Week 11, 2020"
"2308","Henry Colombi","TTU","QB","$6,400","0%","14","Week 11, 2020"
"2309","Taylor Morin","WAKE","WR","$3,800","1%","14","Week 11, 2020"
"2310","T.J. Simmons","WVU","WR","$3,700","1%","14","Week 11, 2020"
"2311","Whop Philyor","IU","WR","$6,100","11%","14","Week 11, 2020"
"2312","Marcus Fleming","NEB","WR","$3,900","2%","14","Week 11, 2020"
"2313","Will Mallory","MIA","WR","$4,400","1%","14","Week 11, 2020"
"2314","Jahan Dotson","PSU","WR","$8,800","5%","14","Week 11, 2020"
"2315","Christian Beal-Smith","WAKE","RB","$4,200","6%","14","Week 11, 2020"
"2316","Wayne Taulapapa","UV","RB","$4,700","0%","14","Week 11, 2020"
"2317","Sam James","WVU","WR","$3,900","1%","14","Week 11, 2020"
"2318","Sam Hartman","WAKE","QB","$5,500","3%","14","Week 11, 2020"
"2319","Grant Wells","MRSHL","QB","$8,900","1%","14","Week 11, 2020"
"2320","Tre Mosley","MSU","WR","$3,100","0%","14","Week 11, 2020"
"2321","Markese Stepp","USC","RB","$4,400","0%","14","Week 11, 2020"
"2322","Braden Smith","UL","WR","$3,300","0%","14","Week 11, 2020"
"2323","Winston Wright Jr.","WVU","WR","$5,500","2%","14","Week 11, 2020"
"2324","Tony Poljan","UV","WR","$4,500","0%","14","Week 11, 2020"
"2325","CJ Windham","MTSU","WR","$4,900","1%","14","Week 11, 2020"
"2326","Zay Flowers","BC","WR","$5,500","0%","14","Week 11, 2020"
"2327","Dedrick Mills","NEB","RB","$5,700","12%","14","Week 11, 2020"
"2328","Darwin Barlow","TCU","RB","$4,800","0%","14","Week 11, 2020"
"2329","Billy Kemp IV","UV","WR","$6,200","0%","14","Week 11, 2020"
"2330","SaRodorick Thompson","TTU","RB","$5,100","0%","14","Week 11, 2020"
"2331","Kenneth Walker III","WAKE","RB","$7,400","4%","14","Week 11, 2020"
"2332","Yusuf Ali","MTSU","WR","$4,100","2%","14","Week 11, 2020"
"2333","Asher O'Hara","MTSU","QB","$6,600","3%","14","Week 11, 2020"
"2334","Jayden Reed","MSU","WR","$4,800","1%","14","Week 11, 2020"
"2335","Khafre Brown","UNC","WR","$3,400","1%","14","Week 11, 2020"
"2336","Kyren Williams","ND","RB","$8,900","0%","14","Week 11, 2020"
"2337","Mike Harley","MIA","WR","$6,900","7%","14","Week 11, 2020"
"2338","Michael Mayer","ND","WR","$3,700","0%","14","Week 11, 2020"
"2339","James Mitchell","VT","WR","$5,000","1%","14","Week 11, 2020"
"2340","R.J. Sneed","BAY","WR","$5,000","0%","14","Week 11, 2020"
"2341","Miles Marshall","IU","WR","$3,800","1%","14","Week 11, 2020"
"2342","Sheldon Evans","MRSHL","RB","$3,200","1%","14","Week 11, 2020"
"2343","Myles Price","TTU","WR","$3,800","0%","14","Week 11, 2020"
"2344","Alec Sinkfield","WVU","RB","$3,300","2%","14","Week 11, 2020"
"2345","Cam'Ron Harris","MIA","RB","$5,900","6%","14","Week 11, 2020"
"2346","Qualan Jones","BAY","RB","$3,400","0%","14","Week 11, 2020"
"2347","Avery Davis","ND","WR","$3,900","0%","14","Week 11, 2020"
"2348","Jamarye Joiner","ARIZ","WR","$4,700","0%","14","Week 11, 2020"
"2349","Ja'Lynn Polk","TTU","WR","$3,400","0%","14","Week 11, 2020"
"2350","Bryce Ford-Wheaton","WVU","WR","$4,700","1%","14","Week 11, 2020"
"2351","Bru McCoy","USC","WR","$4,000","0%","14","Week 11, 2020"
"2352","Gavin Holmes","BAY","WR","$3,700","0%","14","Week 11, 2020"
"2353","Taye Barber","TCU","WR","$5,600","1%","14","Week 11, 2020"
"2354","Tayvion Robinson","VT","WR","$4,600","2%","14","Week 11, 2020"
"2355","Pro Wells","TCU","WR","$3,200","0%","14","Week 11, 2020"
"2356","Artie Henry","MRSHL","WR","$6,400","2%","14","Week 11, 2020"
"2357","CJ Lewis","BC","WR","$4,500","0%","14","Week 11, 2020"
"2358","Dee Wiggins","MIA","WR","$4,000","3%","14","Week 11, 2020"
"2359","Dalton Rigdon","TTU","WR","$3,300","0%","14","Week 11, 2020"
"2360","Isaiah Esdale","WVU","WR","$3,200","0%","14","Week 11, 2020"
"2361","Jaylan Knighton","MIA","RB","$3,900","0%","14","Week 11, 2020"
"2362","Hunter Long","BC","WR","$5,100","0%","14","Week 11, 2020"
"2363","Gary Brightwell","ARIZ","RB","$5,200","0%","14","Week 11, 2020"
"2364","Rocky Lombardi","MSU","QB","$6,000","2%","14","Week 11, 2020"
"2365","Blair Conwright","TCU","WR","$3,300","0%","14","Week 11, 2020"
"2366","Travis Vokolek","NEB","WR","$3,000","0%","14","Week 11, 2020"
"2367","Ben Skowronek","ND","WR","$4,800","0%","14","Week 11, 2020"
"2368","Quentin Johnston","TCU","WR","$4,400","0%","14","Week 11, 2020"
"2369","C'Bo Flemister","ND","RB","$3,800","0%","14","Week 11, 2020"
"2370","Zach Evans","TCU","RB","$3,800","0%","14","Week 11, 2020"
"2371","Chris Tyree","ND","RB","$3,300","0%","14","Week 11, 2020"
"2372","Jafar Armstrong","ND","RB","$3,000","0%","14","Week 11, 2020"
"2373","Stephen Carr","USC","RB","$6,200","0%","14","Week 11, 2020"
"2374","Xavier White","TTU","RB","$4,500","0%","14","Week 11, 2020"
"2375","David Bailey","BC","RB","$4,600","0%","14","Week 11, 2020"
"2376","Mark Pope","MIA","WR","$4,600","3%","14","Week 11, 2020"
"2377","Josh Downs","UNC","WR","$3,200","0%","14","Week 11, 2020"
"2378","A.T. Perry","WAKE","WR","$3,600","0%","14","Week 11, 2020"
"2379","Willie Johnson","MRSHL","WR","$3,300","0%","14","Week 11, 2020"
"2380","Jaelen Gill","BC","WR","$3,600","0%","14","Week 11, 2020"
"2381","Jimmy Marshall","MTSU","WR","$3,700","0%","14","Week 11, 2020"
"2382","Donald Chaney Jr.","MIA","RB","$3,600","0%","14","Week 11, 2020"
"2383","Shane Simpson","UV","RB","$4,000","0%","14","Week 11, 2020"
"2384","Sampson James","IU","RB","$3,200","0%","14","Week 11, 2020"
"2385","Ean Pfeifer","UL","WR","$3,300","0%","14","Week 11, 2020"
"2386","Tommy Tremble","ND","WR","$3,000","0%","14","Week 11, 2020"
"2387","Justin Marshall","UL","WR","$3,000","0%","14","Week 11, 2020"
"2388","Nick Gallo","VT","WR","$3,000","0%","14","Week 11, 2020"
"2389","Connor Heyward","MSU","RB","$5,300","1%","14","Week 11, 2020"
"2390","Devin Miller","MRSHL","WR","$3,000","0%","14","Week 11, 2020"
"2391","Marquel Tinsley","MTSU","WR","$3,000","0%","14","Week 11, 2020"
"2392","Brenton Strange","PSU","WR","$3,000","0%","14","Week 11, 2020"
"2393","Matt Dotson","MSU","WR","$3,800","0%","14","Week 11, 2020"
"2394","Trestan Ebner","BAY","RB","$6,000","0%","14","Week 11, 2020"
"2395","Amir Richardson","MRSHL","WR","$3,300","0%","14","Week 11, 2020"
"2396","Yusuf Terry","BAY","WR","$3,200","0%","14","Week 11, 2020"
"2397","Chaton Mobley","MTSU","RB","$4,600","0%","14","Week 11, 2020"
"2398","Travis Koontz","TTU","WR","$3,300","0%","14","Week 11, 2020"
"2399","Trenton Gillison","MSU","WR","$3,500","0%","14","Week 11, 2020"
"2400","Daniel George","PSU","WR","$3,300","0%","14","Week 11, 2020"
"2401","Talik Keaton","MRSHL","WR","$3,900","0%","14","Week 11, 2020"
"2402","Travis Levy","BC","RB","$3,900","0%","14","Week 11, 2020"
"2403","Brian Casteel","ARIZ","WR","$4,000","0%","14","Week 11, 2020"
"2404","Jack Stoll","NEB","WR","$3,600","0%","14","Week 11, 2020"
"2405","Josh Fleeks","BAY","WR","$3,300","0%","14","Week 11, 2020"
"2406","Keyshawn Smith","MIA","WR","$3,000","0%","14","Week 11, 2020"
"2407","Rontavius Groves","UNC","WR","$3,000","0%","14","Week 11, 2020"
"2408","Knowledge McDaniel","MRSHL","RB","$3,000","0%","14","Week 11, 2020"
"2409","Garrett Walston","UNC","WR","$3,000","0%","14","Week 11, 2020"
"2410","Changa Hodge","VT","WR","$3,000","0%","14","Week 11, 2020"
"2411","Kaleb Smith","VT","WR","$3,200","0%","14","Week 11, 2020"
"2412","Justice Ellison","WAKE","RB","$3,000","0%","14","Week 11, 2020"
"2413","Kade Warner","NEB","WR","$3,600","0%","14","Week 11, 2020"
"2414","Caziah Holmes","PSU","RB","$3,000","0%","14","Week 11, 2020"
"2415","Michael Redding III","MIA","WR","$3,000","0%","14","Week 11, 2020"
"2416","Lavel Davis Jr.","UV","WR","$6,300","0%","14","Week 11, 2020"
"2417","Tavares Kelly Jr.","UV","WR","$3,000","0%","14","Week 11, 2020"
"2418","Elijah Collins","MSU","RB","$3,200","0%","14","Week 11, 2020"
"2419","Anthony Williams Jr.","MSU","RB","$3,000","0%","14","Week 11, 2020"
"2420","Jehlani Galloway","BC","WR","$3,000","0%","14","Week 11, 2020"
"2421","Jaylin Lane","MTSU","WR","$3,000","0%","14","Week 11, 2020"
"2422","Shadeed Ahmed","MRSHL","WR","$3,000","0%","14","Week 11, 2020"
"2423","Mike O'Laughlin","WVU","WR","$3,000","0%","14","Week 11, 2020"
"2424","Devyn Ford","PSU","RB","$5,400","3%","14","Week 11, 2020"
"2425","Javon Swinton","IU","WR","$3,100","0%","14","Week 11, 2020"
"2426","Sean Ryan","WVU","WR","$3,300","0%","14","Week 11, 2020"
"2427","Donald Stewart","WAKE","WR","$3,400","0%","14","Week 11, 2020"
"2428","Braden Lenzy","ND","WR","$4,000","0%","14","Week 11, 2020"
"2429","Ronald Thompkins","NEB","RB","$3,500","0%","14","Week 11, 2020"
"2430","Chadarius Townsend","TTU","RB","$3,300","0%","14","Week 11, 2020"
"2431","Pat Garwo III","BC","RB","$3,000","0%","14","Week 11, 2020"
"2432","Robert Burns","MIA","RB","$3,000","0%","14","Week 11, 2020"
"2433","Loic Fouonji","TTU","WR","$3,000","0%","14","Week 11, 2020"
"2434","Joe Wilkins Jr.","ND","WR","$3,200","0%","14","Week 11, 2020"
"2435","Trey Cleveland","TTU","WR","$3,000","0%","14","Week 11, 2020"
"2436","Daimarqua Foster","TCU","RB","$3,600","0%","14","Week 11, 2020"
"2437","John Holcomb","TTU","WR","$3,000","0%","14","Week 11, 2020"
"2438","T.J. Banks","WVU","WR","$3,000","0%","14","Week 11, 2020"
"2439","Bryce Wolma","ARIZ","WR","$3,300","0%","14","Week 11, 2020"
"2440","Kendre Miller","TCU","RB","$3,000","0%","14","Week 11, 2020"
